PLATE,MJD,FIBERID,SDSS Name,RA,DEC,Z,r_mag,Cluster_ID,Group_ID,Anomaly_Type
4174,55659,676,170650.86+225745.3,256.71192287891904,22.962610944000044,2.284,19.05091094970703,0,3,Moderate Red
4779,55656,554,143752.75+042854.5,219.46982368095286,4.481817136875937,1.92,17.272485733032227,0,3,Moderate Red
6012,56101,444,141617.38+264906.1,214.07242476256096,26.818375652781384,2.299,18.47066879272461,0,3,Moderate Red
6628,56366,729,134339.05+450747.1,205.91274084941455,45.129758613584904,2.312,19.905311584472656,0,3,Moderate Red
4016,55632,734,150348.33+002731.8,225.9514033564103,0.4588451089173547,2.394,19.161685943603516,0,3,Moderate Red
4977,56047,468,153007.41+373532.2,232.53090251735748,37.59228131047313,2.214,19.159080505371094,0,3,Moderate Red
9210,57656,126,233959.06-015736.0,354.996111447502,-1.9600080681179168,2.424,19.08882713317871,0,3,Moderate Red
525,52295,102,131512.46+015021.6,198.801931,1.839345,2.306713,18.87592124938965,0,3,Moderate Red
11315,58402,990,212201.18+035732.4,320.5049219051976,3.9590262759488275,2.035069227218628,19.742063522338867,2,2,Moderate Red
7375,56981,961,083130.29+563709.8,127.87622374127804,56.61941278948492,2.404,20.28842544555664,2,2,Moderate Red
7835,56986,844,021814.52-014215.3,34.56052003406652,-1.7042617697958777,1.9478034973144531,18.350177764892578,0,1,Moderate Red
3663,55176,638,073306.63+462517.5,113.27762910757323,46.42154150929585,2.16,17.688777923583984,0,1,Moderate Red
8861,57459,610,090754.84+375242.0,136.97853724302814,37.878337107140425,2.045,19.142414093017578,0,1,Moderate Red
5343,55999,936,103419.11+124608.0,158.57962607757207,12.768909330675212,2.114,19.132076263427734,0,1,Moderate Red
7103,56661,308,110150.79+601727.7,165.46163534916508,60.2910401224139,1.962,18.993946075439453,0,1,Moderate Red
5372,55978,896,113342.68+114206.2,173.42783471225886,11.701733811527,2.05,18.210432052612305,0,1,Moderate Red
5974,56314,844,121516.77+235133.5,183.81991052865527,23.859306593822065,1.927,20.293777465820312,0,1,Moderate Red
5456,55980,188,141545.12+101645.8,213.938021719578,10.27939091096795,2.135,18.263729095458984,0,1,Moderate Red
8541,58257,822,163931.16+480948.3,249.87985749480035,48.163435183901484,2.0789999961853027,18.738876342773438,0,1,Moderate Red
7375,56981,808,082603.13+562852.2,126.51305646525775,56.481191702469104,2.252370834350586,19.071935653686523,0,1,Moderate Red
7099,56666,52,114439.87+575545.4,176.16615782346753,57.9292903374425,1.887,19.915658950805664,0,1,Moderate Red
6669,56413,441,124406.73+494936.0,191.0280768994082,49.826680519264556,2.26,19.01531219482422,0,1,Moderate Red
6970,56444,754,125009.57+634813.3,192.53989188979145,63.80371192891881,2.45,18.2283992767334,0,1,Moderate Red
6722,56431,846,153941.47+512335.9,234.92281984290923,51.39333145569759,2.321,19.514293670654297,0,1,Moderate Red
7835,56986,844,021814.52-014215.3,34.56052003406652,-1.7042617697958777,1.9478034973144531,18.350177764892578,0,3,Moderate Red
3663,55176,638,073306.63+462517.5,113.27762910757323,46.42154150929585,2.16,17.688777923583984,0,3,Moderate Red
8861,57459,610,090754.84+375242.0,136.97853724302814,37.878337107140425,2.045,19.142414093017578,0,3,Moderate Red
5790,56271,842,095200.78+255614.6,148.0032746677251,25.93741184124509,1.964,20.112695693969727,0,3,Moderate Red
5343,55999,936,103419.11+124608.0,158.57962607757207,12.768909330675212,2.114,19.132076263427734,0,3,Moderate Red
7103,56661,308,110150.79+601727.7,165.46163534916508,60.2910401224139,1.962,18.993946075439453,0,3,Moderate Red
5372,55978,896,113342.68+114206.2,173.42783471225886,11.701733811527,2.05,18.210432052612305,0,3,Moderate Red
5974,56314,844,121516.77+235133.5,183.81991052865527,23.859306593822065,1.927,20.293777465820312,0,3,Moderate Red
6822,56711,150,133505.73+634830.3,203.77390714214073,63.80843142724721,1.925,20.079559326171875,0,3,Moderate Red
7406,56805,138,133608.78+472545.3,204.03658767632504,47.42927282905666,2.03,21.75702667236328,0,3,Moderate Red
5456,55980,188,141545.12+101645.8,213.938021719578,10.27939091096795,2.135,18.263729095458984,0,3,Moderate Red
4720,55691,582,150917.22+341026.2,227.32176303794643,34.1739668729132,1.94,18.239795684814453,0,3,Moderate Red
4061,55362,256,163319.76+190856.7,248.3323584926813,19.149109794560395,1.944,17.690185546875,0,3,Moderate Red
4196,55478,82,214814.99-011343.9,327.062472960042,-1.228884615984166,2.09,19.694135665893555,0,3,Moderate Red
10478,58171,44,110358.45+280118.1,165.99356795152062,28.021717846124037,1.9526,19.55492401123047,0,3,Moderate Red
8541,58257,822,163931.16+480948.3,249.87985749480035,48.163435183901484,2.0789999961853027,18.738876342773438,0,3,Moderate Red
11288,58401,196,233101.38+050333.5,352.75575588462164,5.059330935027898,2.002201557159424,19.807783126831055,0,3,Moderate Red
1424,52912,450,165111.17+250813.9,252.796551,25.137208,2.053341,18.910140991210938,0,3,Moderate Red
8749,57684,837,003856.96+043617.5,9.737365179865272,4.604887053909054,2.397,19.862586975097656,0,3,Moderate Red
7719,58082,6,005657.64+313340.4,14.240189777166847,31.561229482949248,2.3010001182556152,19.14401626586914,0,3,Moderate Red
4230,55483,294,013417.81-005036.2,23.574230053087888,-0.8433941574508237,2.254,18.403356552124023,0,3,Moderate Red
510,52381,166,111426.77+015820.8,168.611552,1.972464,2.20048,19.459135055541992,0,3,Moderate Red
7375,56981,808,082603.13+562852.2,126.51305646525775,56.481191702469104,2.252370834350586,19.071935653686523,0,3,Moderate Red
7099,56666,52,114439.87+575545.4,176.16615782346753,57.9292903374425,1.887,19.915658950805664,0,3,Moderate Red
6669,56413,441,124406.73+494936.0,191.0280768994082,49.826680519264556,2.26,19.01531219482422,0,3,Moderate Red
6970,56444,754,125009.57+634813.3,192.53989188979145,63.80371192891881,2.45,18.2283992767334,0,3,Moderate Red
6722,56431,846,153941.47+512335.9,234.92281984290923,51.39333145569759,2.321,19.514293670654297,0,3,Moderate Red
8863,57724,145,093934.26+365252.7,144.892774987657,36.88133134345697,1.88,19.31840705871582,0,3,Moderate Red
