PLATE,MJD,FIBERID,SDSS Name,RA,DEC,Z,r_mag,Cluster_ID,Group_ID,Anomaly_Type
733,52207,216,214857.04+110524.2,327.237707,11.090057,2.282649,18.10378646850586,2,0,Excess SiIV
733,52207,394,214711.51+122116.2,326.797971,12.3545,2.414995,19.362916946411133,2,0,Excess SiIV
832,52312,519,091517.71+443628.7,138.82383,44.60798,2.388595,18.651704788208008,2,0,Excess SiIV
833,52314,450,092448.08+464947.3,141.200357,46.82981,2.257629,18.58172035217285,2,0,Excess SiIV
848,52669,72,125825.08+044129.4,194.604501,4.691504,2.419378,18.986867904663086,2,0,Excess SiIV
862,52325,370,082155.98+340412.9,125.483261,34.070258,2.280476,18.02350425720215,2,0,Excess SiIV
934,52672,522,085011.23+364015.9,132.546798,36.671102,2.364671,18.69136619567871,2,0,Excess SiIV
936,52705,546,090453.76+381030.8,136.22401,38.175238,2.394676,18.326398849487305,2,0,Excess SiIV
938,52708,116,092206.13+395707.8,140.525576,39.952187,2.324769,18.199325561523438,2,0,Excess SiIV
1067,52616,433,030051.45+003352.2,45.214395,0.564527,2.413244,19.52586555480957,2,0,Excess SiIV
1189,52668,304,084632.18+061930.4,131.634097,6.325124,2.417801,-9999.0,2,0,Excess SiIV
1209,52674,460,084245.33+325314.3,130.688877,32.887307,2.41668,18.430278778076172,2,0,Excess SiIV
1265,52705,250,080229.17+240017.5,120.621565,24.004876,1.881476,19.1208438873291,2,0,Excess SiIV
1289,52734,597,144946.61+442551.6,222.444216,44.431003,2.454863,19.79322624206543,2,0,Excess SiIV
1334,52764,478,155502.46+430547.8,238.760273,43.096617,2.264015,-9999.0,2,0,Excess SiIV
1352,52819,234,150158.35+365348.5,225.493166,36.896809,2.277167,19.021121978759766,2,0,Excess SiIV
1368,53084,474,115200.54+451741.4,178.002272,45.294849,2.398673,19.18088150024414,2,0,Excess SiIV
1514,52931,370,030856.20+004355.7,47.234198,0.732156,2.331325,19.50668716430664,2,0,Excess SiIV
1567,53172,58,165946.92+175839.1,254.945541,17.977531,2.262228,18.27781105041504,2,0,Excess SiIV
1780,53090,181,080620.47+504124.4,121.585312,50.690134,2.464106,17.56748390197754,2,0,Excess SiIV
1874,54452,518,083758.60+602613.1,129.49419,60.436995,2.3641,24.348724365234375,2,0,Excess SiIV
1878,54474,326,092801.36+674647.8,142.0057,67.77997,2.2811,19.082786560058594,2,0,Excess SiIV
1917,53557,422,204448.73-055031.6,311.203049,-5.842137,2.457505,18.923423767089844,2,0,Excess SiIV
1988,53469,363,105908.34+390730.3,164.784766,39.125087,2.080323,19.74786376953125,2,0,Excess SiIV
2029,53819,187,130448.11+310710.6,196.200491,31.119619,2.464436,18.911930084228516,2,0,Excess SiIV
2068,53386,141,030916.36-001231.1,47.318208,-0.208664,2.419459,20.725135803222656,2,0,Excess SiIV
2212,53789,126,110644.87+252802.8,166.68699,25.467457,2.441437,-9999.0,2,0,Excess SiIV
2277,53705,525,084128.95+203834.4,130.370665,20.642895,1.916665,19.026330947875977,2,0,Excess SiIV
2340,53733,514,031239.58+062806.4,48.164951,6.468461,2.35229,20.648895263671875,2,0,Excess SiIV
2400,53765,233,085358.54+364821.5,133.493938,36.805979,2.405615,19.595205307006836,2,0,Excess SiIV
2508,53875,638,114653.90+171809.0,176.724609,17.302502,2.3219,18.92509651184082,2,0,Excess SiIV
2571,54055,312,081418.97+083545.8,123.579075,8.596067,2.3177,19.930051803588867,2,0,Excess SiIV
4391,55866,232,022118.76-063328.1,35.328167849725226,-6.55782714456649,2.44,18.84640121459961,2,0,Excess SiIV
4609,56251,772,084904.81+372430.3,132.27004722406016,37.408419347287776,2.365,20.127845764160156,2,0,Excess SiIV
7056,56577,489,025118.93-060151.6,42.82890826195877,-6.0310155322792225,2.217,18.13278579711914,2,0,Excess SiIV
8279,57063,8,083217.41+430308.7,128.07257569561574,43.05242507249114,2.3845133781433105,20.93364143371582,2,0,Excess SiIV
4266,55486,116,021246.76+041558.9,33.1948699506614,4.266372011698574,2.345,19.718408584594727,2,0,Excess SiIV
5308,55976,448,092029.80+115535.7,140.12419595696235,11.926598406008472,2.419,19.089162826538086,2,0,Excess SiIV
5718,56693,418,091010.83+632150.4,137.5451584914229,63.3640262898189,2.432,18.925127029418945,2,0,Excess SiIV
5799,56325,390,094921.99+315001.3,147.34163982797293,31.833715242766967,2.462,20.16050910949707,2,0,Excess SiIV
5808,56325,552,091623.64+321541.4,139.0985351439642,32.26150470842614,2.453,19.197650909423828,2,0,Excess SiIV
4565,55591,244,095929.73+411338.2,149.87390076056312,41.22728405131799,2.335,19.505416870117188,2,0,Excess SiIV
4801,55653,482,100727.73+034604.5,151.8655680309246,3.7679318414770053,2.412,19.658260345458984,2,0,Excess SiIV
5722,56008,842,100053.22+632200.1,150.22176970293793,63.36669599374773,2.401,18.763999938964844,2,0,Excess SiIV
6441,56364,742,111316.06+305526.3,168.31695116381837,30.923981209345243,2.375,19.06928825378418,2,0,Excess SiIV
6468,56311,941,100727.50+324327.5,151.8645973081688,32.724307424637054,2.22,19.601211547851562,2,0,Excess SiIV
7097,56667,459,102752.88+622656.4,156.97037259604096,62.4490213937979,2.393,20.175838470458984,2,0,Excess SiIV
7109,56658,506,110607.00+622146.7,166.5291981281705,62.36297348256956,2.255,20.5427303314209,2,0,Excess SiIV
4042,55626,660,133646.55+015741.8,204.19399863369375,1.961611785839327,2.385,17.98210334777832,2,0,Excess SiIV
4610,55621,408,120308.61+335608.7,180.7858907109265,33.93577477750157,2.375,19.81089210510254,2,0,Excess SiIV
5970,56046,998,121255.81+245332.3,183.23255950345475,24.892328935970006,2.402,19.030424118041992,2,0,Excess SiIV
6838,56429,516,120017.50+570410.5,180.07295195402884,57.069599146884315,2.305,19.714065551757812,2,0,Excess SiIV
4756,55631,456,124356.48+012823.2,190.98535293510614,1.4731232066371127,2.193,20.07697105407715,2,0,Excess SiIV
4834,55685,488,123126.01+052138.1,187.8583757672856,5.360598814062226,2.384,19.93309211730957,2,0,Excess SiIV
4838,55686,496,130055.67+055620.6,195.23196260991125,5.939062060337484,2.445,17.975492477416992,2,0,Excess SiIV
5400,56308,4,123254.47+130207.4,188.22696789145766,13.035414510683008,2.31,18.337188720703125,2,0,Excess SiIV
5405,56010,590,123330.31+145701.4,188.37631141985827,14.950391156867573,2.367,19.09507942199707,2,0,Excess SiIV
5852,56034,176,122944.73+164017.7,187.4363942413899,16.6716002579809,2.459,19.701902389526367,2,0,Excess SiIV
5867,56034,396,131420.89+182024.3,198.58706466124923,18.34010039732883,2.413,19.47783088684082,2,0,Excess SiIV
5992,56066,70,131324.97+221538.4,198.35407813178725,22.260668548822398,2.433,20.211795806884766,2,0,Excess SiIV
6680,56420,472,123205.88+533848.9,188.02453687292905,53.64692101780055,2.352,18.3019962310791,2,0,Excess SiIV
6760,56425,594,130350.54+553521.4,195.9605998393242,55.58928644996859,2.429,18.795555114746094,2,0,Excess SiIV
7118,56686,854,123515.83+630113.3,188.81596843671775,63.02037134342778,2.394,17.4095458984375,2,0,Excess SiIV
4039,55648,988,135130.54+024132.8,207.87728410432402,2.6924639949179827,2.398,19.779083251953125,2,0,Excess SiIV
4040,55605,154,135244.74-000615.5,208.18643594302094,-0.10432521848009611,2.418,19.21316909790039,2,0,Excess SiIV
4042,55626,96,134114.95+010906.8,205.31231291727522,1.1518953367447349,2.438,18.77130126953125,2,0,Excess SiIV
4075,55352,996,164317.78+123509.2,250.82409188738816,12.585908495924832,2.366,19.3677921295166,2,0,Excess SiIV
4856,55712,478,150049.02+062017.8,225.20428043425082,6.338287632475276,2.452,19.412805557250977,2,0,Excess SiIV
8371,57786,286,115536.20+424213.8,178.90083603096173,42.70384322321176,2.377,20.596210479736328,2,0,Excess SiIV
9612,57801,83,083257.77+262032.7,128.2407464705388,26.342436263512475,2.44,18.995532989501953,2,0,Excess SiIV
6036,56093,182,163734.35+414927.1,249.39314080774412,41.82420769572021,2.338,19.511417388916016,2,0,Excess SiIV
6787,56447,154,162442.62+562935.5,246.17759226590982,56.4931945414307,2.201,19.834197998046875,2,0,Excess SiIV
4359,55533,350,232231.44-023612.4,350.6310153875019,-2.603456254061866,2.371,19.945966720581055,2,0,Excess SiIV
6305,56563,240,233736.68+242345.0,354.4028712795374,24.39584341229459,2.446,18.786956787109375,2,0,Excess SiIV
6714,56447,958,153637.28+532454.7,234.15536750224794,53.41521533073902,2.381,19.352291107177734,2,0,Excess SiIV
8507,57878,116,154950.07+462534.7,237.45862703666717,46.426306537238254,2.17328143119812,19.344078063964844,2,0,Excess SiIV
652,52138,172,001617.04-100419.2,4.071004,-10.072017,2.456492,19.213960647583008,2,0,Excess SiIV
657,52177,244,005229.51-110309.9,13.122971,-11.052767,2.461276,18.409894943237305,2,0,Excess SiIV
659,52199,420,010657.94-085500.1,16.741447,-8.916708,2.366124,18.070222854614258,2,0,Excess SiIV
661,52163,315,011904.91-100512.2,19.770482,-10.08674,2.248827,19.26557159423828,2,0,Excess SiIV
2063,53359,55,012820.98+384743.0,22.087451,38.795292,2.357263,18.85258674621582,2,0,Excess SiIV
4366,55536,636,001455.01-011933.3,3.72920938921645,-1.3259307574798778,2.149,20.913406372070312,2,0,Excess SiIV
7829,57011,359,023345.82-022523.4,38.44092645122842,-2.423179182669054,2.0524179935455322,19.950847625732422,2,0,Excess SiIV
7088,56657,96,104121.88+563001.2,160.34118996746525,56.50035148409392,2.044,18.19699478149414,2,0,Excess SiIV
5358,56016,96,110244.75+153742.6,165.68647595284318,15.628526597753565,2.138,20.65260124206543,2,0,Excess SiIV
3836,55302,8,110555.59-002549.2,166.48166557125484,-0.43035261603141284,2.154,20.15928077697754,2,0,Excess SiIV
4749,55633,478,120843.88+042011.0,182.1828386627319,4.3364128760519645,2.13,20.150070190429688,2,0,Excess SiIV
6803,56402,542,141256.49+573027.2,213.23539865380536,57.50757012938188,2.128,19.35540199279785,2,0,Excess SiIV
8372,57787,529,120334.24+441509.3,180.8927033149737,44.25258692410638,2.0231945514678955,20.305261611938477,2,0,Excess SiIV
668,52162,546,022035.64-083308.2,35.148531,-8.552297,2.060638,19.134523391723633,2,0,Excess SiIV
606,52365,509,141647.60+630251.5,214.198337,63.047645,2.034796,18.098514556884766,2,0,Excess SiIV
1580,53145,312,154252.76+311606.3,235.719857,31.268433,2.166385,18.705631256103516,2,0,Excess SiIV
6276,56269,546,000940.84+273833.3,2.4201675662463913,27.64258715344093,2.205,19.968843460083008,2,0,Excess SiIV
4366,55536,240,001754.31-022848.7,4.476299328086535,-2.4802039219188123,2.222,19.444232940673828,2,0,Excess SiIV
6283,56239,910,003651.56+244410.6,9.214848386043514,24.736280524542487,2.367,19.604978561401367,2,0,Excess SiIV
4227,55481,320,011350.57+000121.6,18.46074289164265,0.022668818651898147,2.243,20.006357192993164,2,0,Excess SiIV
4310,55508,232,012940.78+034543.6,22.419917939110917,3.762125312986129,2.253,20.08855628967285,2,0,Excess SiIV
11051,58510,456,013629.63+154147.9,24.123477918011474,15.696646152157028,2.428619146347046,19.42824935913086,2,0,Excess SiIV
4662,55590,490,013723.19+112727.8,24.346646044940712,11.457749957918136,2.458,18.704978942871094,2,0,Excess SiIV
3639,55205,316,013941.71-004335.5,24.923800105105137,-0.7265355060569818,2.255,19.726394653320312,2,0,Excess SiIV
3647,55241,322,022723.99-010623.4,36.84999546742455,-1.106511525195194,2.177,18.485614776611328,2,0,Excess SiIV
3701,55540,1000,082110.42+535856.2,125.29344096961549,53.9822990228282,2.283,19.607452392578125,2,0,Excess SiIV
3822,55544,62,092001.69+012348.8,140.0070655097368,1.396902572403611,2.119,20.285701751708984,2,0,Excess SiIV
3790,55208,988,115337.80-010915.3,178.40751533659855,-1.1542714703920707,2.32,20.355518341064453,2,0,Excess SiIV
3777,55210,788,121911.23-004345.6,184.79680073857097,-0.7293378143413499,2.303,17.953903198242188,2,0,Excess SiIV
6267,56279,950,014455.58+302301.4,26.23162162129563,30.38374692379492,2.329,19.38051986694336,2,0,Excess SiIV
6268,56245,40,015635.93+273829.5,29.149732013420135,27.641548522865023,2.255,20.2150936126709,2,0,Excess SiIV
333,52313,292,121529.35-033659.9,183.872308,-3.616664,2.449202,18.924022674560547,2,0,Excess SiIV
351,51780,289,165755.54+604002.6,254.481431,60.66739,2.362527,18.513572692871094,2,0,Excess SiIV
456,51910,140,024511.17-091604.3,41.296564,-9.267874,2.253154,18.697265625,2,0,Excess SiIV
462,51909,163,034137.20-070220.5,55.405018,-7.039038,2.299835,19.329757690429688,2,0,Excess SiIV
463,51908,306,034644.01-065146.2,56.6834,-6.862854,2.361761,19.358497619628906,2,0,Excess SiIV
475,51965,581,093147.37+021204.3,142.947409,2.201209,2.295696,18.70220375061035,2,0,Excess SiIV
503,51999,409,101908.10+030526.9,154.783791,3.090813,2.426277,18.91592788696289,2,0,Excess SiIV
546,52205,221,081032.23+414044.0,122.634294,41.678915,2.406346,18.219018936157227,2,0,Excess SiIV
579,52338,559,105344.82+050113.4,163.436784,5.020414,1.892079,18.484283447265625,2,0,Excess SiIV
583,52055,224,141342.62+040536.2,213.427606,4.093394,2.454366,19.02638816833496,2,0,Excess SiIV
638,52081,67,211340.48-065224.8,318.418691,-6.873561,2.425492,19.291955947875977,2,0,Excess SiIV
724,52254,236,225441.16-095322.7,343.67153,-9.889666,2.360186,19.09697723388672,2,0,Excess SiIV
725,52258,61,230615.13-100403.8,346.563066,-10.067741,2.352475,18.976070404052734,2,0,Excess SiIV
733,52207,471,214905.56+123400.4,327.273184,12.566792,2.336864,18.64052963256836,2,0,Excess SiIV
861,52318,324,081220.23+323939.5,123.08432,32.660982,2.412809,19.03060531616211,2,0,Excess SiIV
885,52379,490,123950.69+523405.1,189.961225,52.568098,1.880246,18.741744995117188,2,0,Excess SiIV
983,52443,349,204921.94+003139.5,312.341448,0.527654,2.376695,19.36644744873047,2,0,Excess SiIV
1177,52824,55,214207.81-083842.1,325.532583,-8.645029,2.318525,18.816192626953125,2,0,Excess SiIV
1362,53050,630,105940.24+433504.8,164.917676,43.584673,1.891339,18.940095901489258,2,0,Excess SiIV
1513,53741,437,030046.44+003603.5,45.193522,0.600978,2.444807,19.932065963745117,2,0,Excess SiIV
1515,52932,491,031910.21+001702.2,49.79255,0.283945,2.458456,20.56201171875,2,0,Excess SiIV
1881,53261,437,234936.90+364001.7,357.403783,36.66716,2.410106,19.63173484802246,0,0,Excess SiIV
2013,53818,406,122328.42+330225.6,185.868429,33.040455,2.267453,18.85320281982422,2,0,Excess SiIV
2028,53818,589,135046.35+344503.3,207.693137,34.750924,2.445248,-9999.0,2,0,Excess SiIV
5026,55855,456,224001.00+181153.3,340.00418902639893,18.198144671146636,2.326,20.398712158203125,2,0,Excess SiIV
4449,55544,46,083620.83+291614.2,129.08681303946082,29.270625111336834,2.388,19.835662841796875,2,0,Excess SiIV
4460,55533,196,083409.76+255315.2,128.54069049871498,25.88757812122091,2.255,20.031875610351562,2,0,Excess SiIV
4467,55894,390,082928.61+234919.5,127.36921425124552,23.822092484692202,2.225,19.854276657104492,2,0,Excess SiIV
5150,56329,284,085501.44+553833.0,133.7560193160641,55.642501035241246,2.36,20.064022064208984,2,0,Excess SiIV
5162,55893,987,090131.84+464948.1,135.3826718589158,46.83003356124193,2.376,19.954843521118164,2,0,Excess SiIV
5781,56337,690,090348.18+295335.6,135.95075998634962,29.893232656962535,2.367,19.809144973754883,2,0,Excess SiIV
5809,56353,910,091241.68+324051.4,138.17366867590096,32.68097116362853,2.357,19.848575592041016,2,0,Excess SiIV
5809,56353,914,091214.59+324132.6,138.06079547976498,32.69239812897721,2.452,19.775531768798828,2,0,Excess SiIV
4292,55532,431,224228.63+035032.4,340.6193210333752,3.8423371702347437,2.382,20.3864688873291,2,0,Excess SiIV
5329,55946,266,100436.14+081132.1,151.15059361913092,8.192272051301737,2.433,20.083877563476562,2,0,Excess SiIV
5743,56011,848,095651.59+553733.9,149.21497954903046,55.62609847543926,2.455,19.741985321044922,2,0,Excess SiIV
6705,56636,994,111830.48+535854.7,169.62701539600124,53.98187548789959,2.437,20.448314666748047,2,0,Excess SiIV
7085,56625,204,100323.06+562315.6,150.8461003320429,56.38769219000257,2.384,19.8924560546875,2,0,Excess SiIV
7092,56683,434,113254.09+560926.9,173.22538597439373,56.15748908906795,2.27,19.655685424804688,2,0,Excess SiIV
5433,55981,632,132921.39+084520.7,202.33912995857457,8.755760956535001,2.236,20.571514129638672,2,0,Excess SiIV
7091,56658,126,115701.92+562144.8,179.25801224584848,56.36246928305844,2.176,19.815736770629883,2,0,Excess SiIV
4095,55497,146,215746.14+094036.0,329.4422705926895,9.67667889829861,2.265,20.472501754760742,2,0,Excess SiIV
5462,55978,238,142717.00+081547.7,216.82085728453217,8.263269919598399,2.196,20.405241012573242,2,0,Excess SiIV
4757,55653,644,125200.98+041335.8,193.0041243522806,4.226636735477954,2.171,20.203006744384766,2,0,Excess SiIV
5989,56312,204,125539.67+223008.2,193.91529770161512,22.502286623832305,2.185,19.164703369140625,2,0,Excess SiIV
6480,56340,510,124644.46+283515.0,191.68528177618498,28.58751436036369,2.273,18.940919876098633,2,0,Excess SiIV
6832,56426,472,123215.10+554049.4,188.06295474949889,55.680400497345076,2.305,19.356491088867188,2,0,Excess SiIV
8384,57513,622,122508.34+425210.0,186.2847517799318,42.86946615154664,2.100578784942627,19.450334548950195,2,0,Excess SiIV
8540,58287,813,164025.14+460437.8,250.10477963012676,46.07719307129052,1.9179306030273438,19.754871368408203,2,0,Excess SiIV
5475,56011,158,145303.52+105911.1,223.26470037484341,10.986426657643182,2.466,20.118785858154297,2,0,Excess SiIV
7167,56604,498,235419.92-095146.0,358.58301792710694,-9.86280045538656,2.435,19.786813735961914,2,0,Excess SiIV
4063,55364,510,163155.87+163812.4,247.98281104545697,16.636798052341305,2.417,17.908069610595703,2,0,Excess SiIV
4364,55855,13,225722.92-022733.4,344.3455010627451,-2.4593023423195013,2.35,18.265962600708008,2,0,Excess SiIV
5201,55832,318,163751.45+294329.1,249.46437790596468,29.7247543195028,2.282,19.73074722290039,2,0,Excess SiIV
6787,56447,938,162648.23+565510.5,246.70095927772888,56.91959845499789,2.446,19.817256927490234,2,0,Excess SiIV
4359,55533,344,232224.19-024403.5,350.6007972859906,-2.7343331147551497,2.437,19.68690299987793,2,0,Excess SiIV
654,52146,81,003250.12-105357.6,8.208847,-10.899349,2.440757,19.09537124633789,2,0,Excess SiIV
654,52146,106,003429.43-103626.9,8.622651,-10.607481,2.271946,19.213531494140625,2,0,Excess SiIV
