PLATE,MJD,FIBERID,SDSS Name,RA,DEC,Z,r_mag,Cluster_ID,Group_ID,Anomaly_Type
1366,53063,63,113445.83+431857.9,173.690963,43.31611,2.17724,19.320661544799805,0,2,Red BALs
1401,53144,339,152846.73+363751.5,232.194746,36.63099,2.412866,18.932199478149414,0,2,Red BALs
7318,56990,134,082648.89+475316.2,126.70374901652563,47.88785243168559,2.4502804279327393,20.29225730895996,1,2,Red BALs
7326,56710,704,083734.48+470302.8,129.39368144061783,47.05079710098431,2.099,20.657346725463867,1,2,Red BALs
7822,57041,692,024709.94-000623.6,41.79142567294744,-0.10655688058910172,1.924,20.92964744567871,0,2,Red BALs
5318,55983,214,094501.85+120400.0,146.2577133758577,12.066669253659912,2.269,20.345314025878906,0,2,Red BALs
5720,56602,276,094427.27+614424.6,146.11363197438178,61.74016954927239,2.333,18.40947723388672,1,2,Red BALs
7316,56710,509,093043.61+460146.3,142.68171369856043,46.02955114073845,2.422,20.25010108947754,0,2,Red BALs
4203,55447,528,222745.18+002216.6,336.9382868697487,0.37129464475835094,2.232,20.182462692260742,1,2,Red BALs
9240,57687,216,223227.17-013948.3,338.11322393144394,-1.6634330476357562,2.228,20.567020416259766,1,2,Red BALs
6300,56449,940,223316.27+251846.3,338.3178203708037,25.31287721068793,2.445,20.216873168945312,1,2,Red BALs
4626,55647,736,110149.68+371035.2,165.45703441869233,37.17645264456194,2.425,20.633764266967773,2,2,Red BALs
5326,56002,700,095742.85+170355.8,149.42855521978103,17.065508863209352,1.885,20.245159149169922,0,2,Red BALs
5359,55953,716,105911.66+083206.7,164.79858574336086,8.535210731664769,2.366,19.563297271728516,2,2,Red BALs
5373,56010,531,112656.36+151144.3,171.73485617693302,15.195653890711936,2.22,19.868114471435547,1,2,Red BALs
5874,56039,216,104044.63+194735.1,160.18596789891103,19.793087553506165,2.242,19.947799682617188,1,2,Red BALs
6430,56299,394,112202.73+211227.8,170.51138138966996,21.207745359085184,2.441,20.37644386291504,2,2,Red BALs
6455,56370,960,102626.26+320926.3,156.6094267887171,32.157311594393214,2.19,20.578123092651367,1,2,Red BALs
6466,56310,750,100933.22+255901.1,152.38843103282653,25.98366212908227,2.239,20.197494506835938,1,2,Red BALs
6695,56628,862,103303.83+533817.6,158.26597495224783,53.638237398931274,2.28,20.447362899780273,1,2,Red BALs
4201,55443,364,221834.90-011453.5,334.64541915860855,-1.248212136137175,1.903,19.38334846496582,0,2,Red BALs
5392,56010,4,121651.73+144007.9,184.2155730124548,14.668872780775542,2.362,20.35435676574707,1,2,Red BALs
5431,56011,396,132450.25+141905.2,201.20939119199062,14.318137207933654,2.267,20.1768798828125,2,2,Red BALs
5866,56035,758,132725.78+193258.1,201.85744593169733,19.54947227187769,2.227,21.047237396240234,2,2,Red BALs
9143,57665,127,214816.83-014932.6,327.0701458638323,-1.8257497866781152,2.039985418319702,20.84370231628418,2,2,Red BALs
5460,56000,62,142722.97+100157.4,216.84571244373421,10.032617269727957,2.454,20.530136108398438,1,2,Red BALs
6017,56075,362,143152.37+245311.2,217.96824421576105,24.886462785768327,2.4,20.69028663635254,2,2,Red BALs
6800,56399,406,143235.75+553625.3,218.14898972909634,55.60704010055593,2.377,20.0689754486084,1,2,Red BALs
8406,57513,44,143115.90+491318.1,217.816249917905,49.22172159896338,2.007035732269287,20.70408821105957,1,2,Red BALs
6670,56389,370,123252.67+480532.0,188.21949733689829,48.09224538059561,1.93,20.29364585876465,1,2,Red BALs
6493,56338,954,134927.72+305251.0,207.36551875587747,30.880849464343566,1.92,18.45851707458496,0,2,Red BALs
6803,56402,726,141837.73+570300.0,214.6572355944729,57.05000292569417,2.321,20.465518951416016,1,2,Red BALs
4017,55329,604,150637.57-011400.4,226.6565673522732,-1.2334582992363954,2.363,20.728830337524414,2,2,Red BALs
4858,55686,620,144342.60+064309.0,220.92752814650498,6.71918543238631,2.382,20.421783447265625,1,2,Red BALs
6795,56425,810,151115.49+563715.3,227.81454548504985,56.6209442182378,2.22,20.063535690307617,0,2,Red BALs
8436,57895,460,141329.33+471557.0,213.37224605164482,47.26583962467115,2.1180038452148438,21.254701614379883,2,2,Red BALs
4064,55366,775,163128.07+180231.8,247.86697493226546,18.042184296769708,2.18,21.467666625976562,2,2,Red BALs
4066,55444,780,163122.66+123604.0,247.84444059422893,12.601121462488882,2.3,20.649127960205078,1,2,Red BALs
4879,55706,698,155745.75+094556.4,239.44063430423947,9.76566945504993,2.425,19.598514556884766,0,2,Red BALs
6138,56598,83,234702.04+145123.7,356.7585330214508,14.856600591076862,2.283,20.247831344604492,1,2,Red BALs
6149,56194,298,233344.63+114156.5,353.4359719114665,11.699048404613247,2.36,20.432180404663086,1,2,Red BALs
6158,56239,604,233751.67+111604.0,354.4652956339831,11.267783336446373,2.11,20.44629669189453,1,2,Red BALs
7667,57580,338,234407.17+242703.7,356.02989874379955,24.45103938172768,2.22,20.57379150390625,0,2,Red BALs
6709,56429,451,155028.63+531425.4,237.61930101531664,53.24041412113776,1.902,19.888111114501953,0,2,Red BALs
7592,56947,268,001720.29+193413.3,4.334569304081128,19.570387864693345,2.013,19.126028060913086,0,1,Red BALs
7692,57064,580,015934.30+250357.0,29.892919924527632,25.06585242448994,1.9766507148742676,19.439306259155273,0,1,Red BALs
5151,56567,633,081918.89+564939.6,124.82874323852865,56.82768934219892,1.96,19.62220573425293,0,1,Red BALs
8279,57063,827,082804.54+445256.8,127.0189499952065,44.88247087016765,2.083,17.650218963623047,0,1,Red BALs
5776,56010,553,085913.92+241807.2,134.80800386359132,24.30202213757062,1.952,20.031551361083984,0,1,Red BALs
8191,57390,572,094346.68+571032.9,145.94453878251625,57.17582453810843,2.1042380332946777,20.260086059570312,0,1,Red BALs
3865,55272,912,144334.26+344519.3,220.89276472952406,34.75538773017695,1.934,19.632646560668945,0,1,Red BALs
7604,56947,26,233209.77+194517.0,353.04073386627084,19.75474618641857,2.041,19.597949981689453,0,1,Red BALs
9340,57716,279,003958.72-040904.9,9.99469428516467,-4.151362040227706,2.001,19.261568069458008,0,1,Red BALs
8307,57723,22,075915.85+514148.2,119.81607972823204,51.69674957369932,2.0013341903686523,20.269514083862305,0,1,Red BALs
1006,52708,465,100002.69+500032.0,150.011216,50.008905,1.969342,18.962646484375,0,1,Red BALs
2245,54208,199,133254.09+255621.4,203.225382,25.939294,2.0491,19.342519760131836,0,1,Red BALs
7906,57333,321,004709.27-041603.4,11.788651656404937,-4.2676373228507485,1.883,19.145353317260742,0,1,Red BALs
1515,52932,474,031732.20+000209.6,49.384178,0.036024,2.339654,19.485008239746094,0,1,Red BALs
7287,57042,358,094311.72+522534.7,145.79887219692034,52.4263091430076,2.24,20.264816284179688,0,1,Red BALs
5336,55957,610,101550.02+113644.4,153.95842486966185,11.612345032324255,2.317,19.831838607788086,0,1,Red BALs
4748,55631,394,120436.32+020503.6,181.1513607944537,2.0843377266053085,1.917,19.403539657592773,0,1,Red BALs
4192,55469,486,211335.41-003844.7,318.3975520294973,-0.6457557920360644,2.3,19.10108757019043,0,1,Red BALs
4015,55624,346,145716.95+014215.4,224.32064658889834,1.7042986668021298,1.884,18.709352493286133,0,1,Red BALs
6112,56191,564,000907.17+144032.6,2.2798924131643616,14.67572610403023,2.135,19.95390510559082,0,1,Red BALs
6113,56219,918,001448.30+113757.1,3.701254556072058,11.632552265626284,2.005,19.529809951782227,0,1,Red BALs
11053,58437,728,014812.36+122755.5,27.05153021731246,12.465418380778859,2.070500135421753,19.407712936401367,0,1,Red BALs
4232,55447,250,014905.28-011404.9,27.272026599607273,-1.2347013484759017,2.12,19.51500129699707,0,1,Red BALs
7695,57654,402,000154.13+260747.7,0.4755448759240153,26.129928335767694,2.09,19.111623764038086,0,1,Red BALs
5107,55940,596,012905.80+235510.3,22.27418611119083,23.919551054723897,2.123,18.997966766357422,0,1,Red BALs
7059,56592,226,025720.43-080322.5,44.3351593119198,-8.05626469373625,2.045,19.494075775146484,0,1,Red BALs
4443,55539,402,073816.91+314437.0,114.57047047235415,31.743634260149385,1.98,19.076902389526367,0,1,Red BALs
3697,55290,472,083125.90+500258.6,127.85794714234943,50.049617460642835,2.099,19.083036422729492,0,1,Red BALs
5185,55978,856,084758.16+313709.4,131.99235216854825,31.619284184726556,2.063,19.177560806274414,0,1,Red BALs
7516,56782,422,090234.65+453031.0,135.6443753082628,45.508614623754916,1.99,18.851520538330078,0,1,Red BALs
3821,55535,914,091808.80+005457.7,139.53668711267184,0.9160393357034307,2.114,19.148723602294922,0,1,Red BALs
8198,57374,903,092333.98+595408.1,140.89161420184456,59.90225367762871,1.94,19.898136138916016,0,1,Red BALs
5739,55976,885,095858.88+491253.0,149.7453515048217,49.21473876729741,2.048,20.145572662353516,0,1,Red BALs
6463,56340,712,102237.06+281400.6,155.65443260673786,28.233527643067017,2.136,19.122072219848633,0,1,Red BALs
6457,56330,26,103925.62+263229.1,159.85675366816358,26.54142563972918,2.109,19.94775390625,0,1,Red BALs
5886,56034,282,104353.95+165009.5,160.97480516403763,16.835998933878404,2.066,18.03218650817871,0,1,Red BALs
5350,56009,876,104601.64+152027.0,161.50685724899142,15.34084660638328,1.93,19.365070343017578,0,1,Red BALs
6442,56369,10,110559.29+321736.7,166.49704706037946,32.29354494021323,1.955,19.67537498474121,0,1,Red BALs
7092,56683,448,113253.26+552903.5,173.22193606218417,55.484329665994686,1.945,20.04927635192871,0,1,Red BALs
6422,56328,724,114217.84+230357.9,175.57433462149206,23.06610241306516,2.059,18.452713012695312,0,1,Red BALs
6406,56330,308,114359.13+274440.1,175.99640461657057,27.744490097720348,1.969,19.189884185791016,0,1,Red BALs
6432,56309,948,115056.91+211826.6,177.7371583872286,21.307396367928106,1.96,19.589380264282227,0,1,Red BALs
5385,55960,226,115636.82+085628.9,179.15343286664412,8.941376720303841,2.111,18.462940216064453,0,1,Red BALs
6677,56385,29,120407.84+484548.0,181.03267840411291,48.763344494908324,2.138,20.03973960876465,0,1,Red BALs
6674,56416,693,123615.42+515917.9,189.06425971223484,51.988312857508056,2.145,18.217334747314453,0,1,Red BALs
6832,56426,194,124230.93+551800.5,190.62888744470814,55.300158180872614,2.002,18.931934356689453,0,1,Red BALs
5408,56038,214,124235.82+144145.8,190.64927692697637,14.696071859204196,1.987,19.712947845458984,0,1,Red BALs
4760,55656,749,131132.92+052751.2,197.88717561723712,5.46424886904554,2.123,18.588855743408203,0,1,Red BALs
5439,56045,978,134543.88+165347.8,206.43283854741037,16.896637880037368,1.99,18.90407371520996,0,1,Red BALs
6746,56386,18,141820.79+491124.2,214.58663493279758,49.19005582781171,1.927,18.60405921936035,0,1,Red BALs
6752,56366,656,142624.61+475627.3,216.60256306633812,47.94093067866904,2.1,18.7699031829834,0,1,Red BALs
5471,56034,552,143728.79+160216.7,219.36998628842622,16.037996989698655,2.035,18.89096450805664,0,1,Red BALs
5471,56034,674,144035.14+163423.9,220.14643280182844,16.573318486038975,1.927,19.25462532043457,0,1,Red BALs
6806,56419,879,145003.02+593522.7,222.51259464247192,59.58963925140978,2.01,19.384689331054688,0,1,Red BALs
5168,56035,600,145929.39+373055.2,224.87247724537258,37.51535573921034,2.058,19.688488006591797,0,1,Red BALs
4971,55747,394,153913.57+333333.8,234.80654418994004,33.55940866805928,1.924,19.16102409362793,0,1,Red BALs
4969,56041,758,155942.99+372332.4,239.9291322465511,37.39233601060353,2.089,18.15902328491211,0,1,Red BALs
4960,55747,100,161812.94+330155.9,244.55394623410353,33.03222189753994,2.034,18.24764060974121,0,1,Red BALs
5201,55832,914,164152.30+305851.7,250.46791847147165,30.98104315653307,2.005,18.183683395385742,0,1,Red BALs
4377,55828,886,220954.57-015417.9,332.47740641285714,-1.9049728412495064,1.98,19.879070281982422,0,1,Red BALs
7607,56902,336,231817.84+182518.6,349.57437120719135,18.421842342840925,2.026426076889038,19.11643409729004,0,1,Red BALs
7601,56959,850,234011.13+210135.3,355.04638862101075,21.026476023473954,2.155,20.36866569519043,0,1,Red BALs
7851,56932,578,234917.81-013757.0,357.32423115545225,-1.6325257317519473,2.003,19.939697265625,0,1,Red BALs
7716,58097,821,004525.67+344818.3,11.356980863171259,34.805091542671015,1.991333246231079,19.165231704711914,0,1,Red BALs
7689,57743,26,015251.72+271114.6,28.215527464795343,27.18741653304543,2.01,19.93878936767578,0,1,Red BALs
11051,58510,734,013905.58+163626.3,24.773266287076638,16.607323556871858,1.9850322008132935,20.602767944335938,0,1,Red BALs
9581,57783,85,092556.98+135731.0,141.48742707719498,13.958611578199008,1.969,19.437782287597656,0,1,Red BALs
8509,57843,908,160056.26+423556.3,240.2344474136116,42.59898290845424,1.995300054550171,19.135391235351562,0,1,Red BALs
9215,57682,646,225706.16-002532.8,344.27570808833747,-0.4257983455425447,1.993,19.050100326538086,0,1,Red BALs
9172,58015,928,225955.75+020825.1,344.9823268566836,2.1403184341505628,2.066999912261963,19.06774139404297,0,1,Red BALs
11280,58430,627,234902.43+062058.9,357.2601585579913,6.34970008698997,2.1168525218963623,18.811569213867188,0,1,Red BALs
2942,54521,183,044352.48-060724.8,70.968702,-6.123578,2.0726,18.530797958374023,0,1,Red BALs
2942,54521,638,045101.16-052532.9,72.754839,-5.425832,1.9582,18.326723098754883,0,1,Red BALs
838,52378,272,113753.20+043243.2,174.471669,4.545344,1.996178,19.13515281677246,0,1,Red BALs
1649,53149,154,151627.40+305219.7,229.114174,30.872141,1.950442,18.082916259765625,0,1,Red BALs
2323,54380,512,221211.48+062451.2,333.047858,6.414234,2.0185,19.17115020751953,0,1,Red BALs
8749,57684,782,003821.11+051646.2,9.587974956509811,5.279521654779188,1.8943625688552856,19.270469665527344,0,1,Red BALs
6197,56191,760,003832.27+152515.6,9.63446954007128,15.421011506455642,2.438,19.399059295654297,0,1,Red BALs
7904,57358,900,003931.45-035058.3,9.881072093330545,-3.8495388575873855,2.192,19.09737777709961,0,1,Red BALs
6202,56266,888,004606.71+130143.9,11.527986213569761,13.02886429222285,2.46,19.328889846801758,0,1,Red BALs
7674,57359,653,004907.09+281840.6,12.279578731781385,28.31127815134148,2.17,19.744064331054688,0,1,Red BALs
6874,56550,186,005340.82+342328.5,13.42009679499165,34.39125048547817,2.198,19.506349563598633,0,1,Red BALs
7635,56979,146,013153.48+212001.8,22.972842585055048,21.333853122964857,1.896,19.820722579956055,0,1,Red BALs
3765,55508,818,084442.74+385358.8,131.1781105632581,38.899670888555235,2.423,18.221956253051758,0,1,Red BALs
3830,55574,808,101245.38+003119.3,153.1890900918003,0.5220437812039924,2.275,18.341745376586914,0,1,Red BALs
3773,55240,706,110623.52-004326.0,166.59800400857003,-0.7238945852564007,2.45,18.65709686279297,0,1,Red BALs
3977,55335,718,130459.67+361247.6,196.24864384597842,36.213239527564134,2.388,19.049705505371094,0,1,Red BALs
3936,55302,886,155330.00+214305.1,238.37501667232175,21.718089523934392,2.312,18.806520462036133,0,1,Red BALs
9331,57711,775,014345.09-040046.4,25.93788507780252,-4.012895962544145,2.27,18.557085037231445,0,1,Red BALs
5112,55895,860,015252.68+233617.0,28.219538651792334,23.60474701145219,2.265,20.442073822021484,0,1,Red BALs
458,51929,498,030350.56-070426.5,45.960682,-7.074028,1.901378,19.112258911132812,0,1,Red BALs
1381,53089,423,142539.38+375736.7,216.414097,37.960212,1.909398,18.496686935424805,0,1,Red BALs
1918,53240,372,210524.49+000407.3,316.352058,0.068701,2.307394,16.66429901123047,0,1,Red BALs
2028,53818,107,134959.26+340453.7,207.496921,34.081607,1.881209,18.937686920166016,0,1,Red BALs
2093,53818,163,131413.60+324621.9,198.556668,32.772764,2.267367,18.79862403869629,0,1,Red BALs
2194,53904,346,174015.83+255457.1,265.065995,25.915871,2.222081,18.66798973083496,0,1,Red BALs
2512,53877,373,115234.13+182622.1,178.142226,18.439475,1.904247,17.595598220825195,0,1,Red BALs
2826,54389,454,041720.07+070033.9,64.333645,7.009417,1.9009,19.897111892700195,0,1,Red BALs
4485,55836,770,074752.06+200452.7,116.966935053687,20.081325504777595,2.274,19.617185592651367,0,1,Red BALs
6379,56340,144,081708.36+433459.4,124.28487267510246,43.58317359389797,2.22,19.41325569152832,0,1,Red BALs
7294,56739,396,085046.17+522057.4,132.69240782566177,52.34929399536848,2.23,17.094921112060547,0,1,Red BALs
4695,55957,658,093845.79+452427.3,144.69081090127074,45.40759422430182,2.194,19.462085723876953,0,1,Red BALs
5306,55926,558,091606.92+113206.4,139.02886774904064,11.535120959284535,2.295,20.010326385498047,0,1,Red BALs
5713,56686,802,090911.59+621336.7,137.298309091731,62.22687190332061,2.463,19.331775665283203,0,1,Red BALs
7305,56991,77,091836.73+491819.5,139.65306227261186,49.30542213934811,2.253,19.26457405090332,0,1,Red BALs
7305,56991,823,091425.72+504854.9,138.6071891225264,50.81526120147935,2.345,18.692407608032227,0,1,Red BALs
7307,56720,729,093335.81+481355.6,143.39922534096218,48.232136113045115,1.89,19.941709518432617,0,1,Red BALs
5371,55976,327,112414.71+083055.7,171.06132690162144,8.515475695925383,2.308,20.455385208129883,0,1,Red BALs
6412,56358,24,110855.60+254634.8,167.2316845914871,25.776346389641436,2.357,19.375343322753906,0,1,Red BALs
6442,56369,552,105603.31+333435.9,164.0138044813271,33.57664446857137,1.88,19.438793182373047,0,1,Red BALs
6451,56358,702,103246.19+323618.0,158.1924951190543,32.605016267908766,2.38,18.253253936767578,0,1,Red BALs
6468,56311,72,100659.07+314606.2,151.74612550632668,31.76839549503149,2.35,19.386947631835938,0,1,Red BALs
4831,55679,910,120842.98+064716.3,182.17912003560167,6.787871337380158,2.226,18.930644989013672,0,1,Red BALs
6642,56396,310,115511.16+440243.2,178.79652944970013,44.04533644289099,2.41,18.72443962097168,0,1,Red BALs
4706,55705,739,130902.37+403901.5,197.2598955027586,40.650418025328854,2.44,18.591646194458008,0,1,Red BALs
6669,56413,924,125334.71+502428.2,193.39463614500994,50.40784669717426,2.23,19.065032958984375,0,1,Red BALs
6760,56425,844,131055.42+550223.5,197.7309420627668,55.0398868202852,2.267,18.79468536376953,0,1,Red BALs
6311,56447,856,164918.66+524404.8,252.3277653632249,52.7346816597762,1.925,20.678600311279297,0,1,Red BALs
6626,56330,790,134133.28+432124.5,205.38867645136094,43.35682996109566,2.176,19.70240592956543,0,1,Red BALs
4014,55630,880,151636.79+002940.4,229.1533000347883,0.4945785543271714,2.25,17.816356658935547,0,1,Red BALs
6737,56365,614,145045.56+461504.2,222.68983658924168,46.25118453594023,1.89,19.538389205932617,0,1,Red BALs
8378,57785,878,132621.33+443454.4,201.58890738589213,44.581797391045114,2.24,20.020402908325195,0,1,Red BALs
9606,58103,367,083410.52+245929.3,128.54387133706075,24.991497789088104,1.8976224660873413,19.358976364135742,0,1,Red BALs
6182,56190,628,235902.14+110052.7,359.75892254729257,11.014651279990643,2.257,19.4862003326416,0,1,Red BALs
5205,56040,681,161412.32+111112.8,243.55135990102715,11.186899883068335,2.2,19.571304321289062,0,1,Red BALs
6714,56447,844,153217.39+532331.9,233.07247983897855,53.39219735727512,2.2,19.127344131469727,0,1,Red BALs
