PLATE,MJD,FIBERID,SDSS Name,RA,DEC,Z,r_mag,Cluster_ID,Group_ID,Anomaly_Type
7737,57722,166,020342.57+300248.3,30.9274138609062,30.04675630640201,2.103,19.302824020385742,2,2,Flat BALs
8755,58138,294,013931.74+051114.2,24.882264576132798,5.187304144648866,2.0483007431030273,20.16239356994629,2,2,Flat BALs
11061,58428,296,014027.09+111038.9,25.11289269660398,11.177483551273456,2.0047833919525146,20.091991424560547,2,2,Flat BALs
8739,57645,256,014448.41+032801.1,26.20172373356877,3.4669904024355116,2.141934394836426,20.145414352416992,2,2,Flat BALs
11052,58438,778,014540.29+141904.2,26.417899371709098,14.317843556543087,2.074634313583374,20.46841049194336,2,2,Flat BALs
10656,58163,296,072927.84+403847.2,112.36601080459572,40.646460931035996,2.1417899131774902,20.6315860748291,2,2,Flat BALs
11086,58401,801,073050.64+272109.2,112.71100609702148,27.35257446586753,2.02170991897583,19.918474197387695,2,2,Flat BALs
11112,58428,878,075645.68+221155.2,119.19036555303533,22.19868538429809,2.0000996589660645,20.671106338500977,2,2,Flat BALs
9358,57749,410,081506.60+335430.7,123.77751601393459,33.9085546461417,1.9747012853622437,19.814498901367188,2,2,Flat BALs
11097,58522,179,084102.05+192543.4,130.2585512906819,19.428725454893844,1.9376859664916992,20.105289459228516,2,2,Flat BALs
10228,58223,588,093926.27+342419.4,144.85945990785882,34.405411056819,1.942929983139038,20.375017166137695,2,2,Flat BALs
10272,58172,554,103417.39+354849.9,158.5724652951419,35.813886011880115,1.9979664087295532,20.35593032836914,2,2,Flat BALs
8416,57894,194,150636.24+564232.6,226.65102691571647,56.709072920137636,2.0691683292388916,19.227079391479492,2,2,Flat BALs
8511,57901,428,153346.06+440252.0,233.4419382632484,44.047792814678594,1.9896913766860962,19.831453323364258,2,2,Flat BALs
8513,57842,572,154232.35+401231.6,235.6348147814723,40.2087928446682,2.124729633331299,20.64789581298828,2,2,Flat BALs
10729,58248,347,162837.82+385108.1,247.15760880346278,38.85225482835462,2.075000047683716,20.56605339050293,2,2,Flat BALs
8532,58022,574,165909.18+434005.9,254.78826951576315,43.668325874450446,1.937204122543335,18.880077362060547,2,2,Flat BALs
10762,58390,445,171603.44+363247.0,259.01434470287006,36.546399888870795,1.9903106689453125,18.882179260253906,2,2,Flat BALs
9162,58040,981,213308.02+020648.7,323.2834256655631,2.1135460636656567,1.9347666501998901,20.41318702697754,2,2,Flat BALs
7642,57651,343,214740.44+282009.4,326.9185389238059,28.33594827441235,2.059163808822632,20.64334487915039,2,2,Flat BALs
11329,58426,273,215427.93+031938.3,328.6163852165845,3.3273058433161924,1.9207453727722168,19.131912231445312,2,2,Flat BALs
7646,57570,838,220812.25+282054.3,332.0510517781448,28.34843292545785,1.938944935798645,19.38337516784668,2,2,Flat BALs
7650,57575,65,223054.03+271255.5,337.7251502998319,27.21542635645894,2.101,19.90336036682129,2,2,Flat BALs
9206,57687,82,225756.99-000058.9,344.48747501902915,-0.0163669400190197,1.993682,19.278547286987305,2,2,Flat BALs
11289,58398,998,232818.94+032041.4,352.0789200913211,3.34484061231344,2.058089256286621,20.088504791259766,2,2,Flat BALs
11554,58456,616,233050.34+110843.0,352.7097732530234,11.145285610638535,2.0372273921966553,20.25349998474121,2,2,Flat BALs
997,52734,635,102248.17+063022.9,155.700715,6.506388,1.964311,19.311647415161133,2,2,Flat BALs
1009,52644,154,103600.44+520218.1,159.001849,52.038363,1.983671,18.9140567779541,2,2,Flat BALs
610,52056,522,150103.10+594523.7,225.262934,59.756606,2.154794,19.160961151123047,1,2,Flat BALs
2165,53917,628,154447.77+242326.6,236.199083,24.390745,1.948076,19.180864334106445,2,2,Flat BALs
2186,54327,528,160654.43+062104.0,241.726822,6.351123,2.096,18.997886657714844,2,2,Flat BALs
353,51703,336,170056.84+602639.7,255.236859,60.444375,2.137071,18.77776336669922,2,2,Flat BALs
1107,52968,52,215346.99-011500.2,328.44582,-1.250067,2.036121,19.708467483520508,2,2,Flat BALs
1105,52937,289,220308.55-010305.8,330.785651,-1.051628,1.989563,19.738557815551758,2,2,Flat BALs
6879,56539,764,000342.90+232236.6,0.9287538023410207,23.376849566972812,2.275,19.040395736694336,2,2,Flat BALs
7665,57328,772,000448.78+235757.3,1.2032814328150607,23.96593312641141,1.923804521560669,21.175338745117188,2,2,Flat BALs
7036,56569,78,001813.00-045028.6,4.554178336848679,-4.841303013005756,2.084,20.60824966430664,2,2,Flat BALs
7661,57286,538,002200.51+241024.7,5.502162440177358,24.173545977706656,2.035,20.382362365722656,2,2,Flat BALs
6196,56189,396,003221.94+123622.8,8.091443478941699,12.606334280006088,2.372,20.482669830322266,2,2,Flat BALs
7713,58096,718,003518.12+355959.5,8.825533119045986,35.99988826011478,1.8863612413406372,20.618192672729492,2,2,Flat BALs
11314,58436,114,003537.91+084822.0,8.907970498557518,8.806129043775327,2.236815929412842,20.42439079284668,2,2,Flat BALs
4542,55833,500,003615.84+091328.0,9.066036482770642,9.224462414246126,2.212,19.62079620361328,2,2,Flat BALs
7671,57360,932,004309.48+280140.4,10.78950357123847,28.02790112277361,2.400590658187866,21.061248779296875,2,2,Flat BALs
6202,56266,734,004311.78+131258.7,10.799088094787464,13.216312589126803,2.368,20.924697875976562,2,2,Flat BALs
7856,57260,948,004534.28+024436.7,11.39285900653789,2.7435413148054724,1.981,21.0137882232666,2,2,Flat BALs
6202,56266,926,004654.24+130541.6,11.726034928567913,13.094890828061214,1.97,20.677492141723633,2,2,Flat BALs
7719,58082,270,005124.29+314357.4,12.851220900165004,31.732625434722358,1.948135256767273,20.55315589904785,2,2,Flat BALs
6206,56245,794,005329.56+135037.0,13.373188538884335,13.843618422074634,2.407,20.697420120239258,2,2,Flat BALs
6258,56238,382,011200.41+263003.9,18.001720583073563,26.501097363317793,2.26,20.289915084838867,2,2,Flat BALs
7680,58131,769,011454.11+280323.2,18.725482105424813,28.056460371333635,2.313123941421509,19.934040069580078,2,2,Flat BALs
7681,57042,212,011613.85+230551.1,19.057719433718635,23.097531165362078,2.458,20.629552841186523,2,2,Flat BALs
7846,56984,635,012951.36-004057.3,22.464025977186814,-0.682593070063153,2.456,20.107471466064453,2,2,Flat BALs
5116,55857,732,013613.30+215649.4,24.055422334681793,21.94707242170819,2.333,20.760374069213867,2,2,Flat BALs
11053,58437,100,015105.80+112613.5,27.774203385089095,11.437106324542162,2.440796136856079,18.09145164489746,2,2,Flat BALs
11086,58401,333,072903.10+251958.9,112.26294078653737,25.3330288982475,2.377211332321167,20.104331970214844,2,2,Flat BALs
3665,55247,494,073346.60+465836.2,113.44418322084371,46.97673490042835,2.2,20.318044662475586,2,2,Flat BALs
3791,55501,614,074741.30+365007.0,116.92211953720566,36.835292633584366,2.215,19.97038459777832,2,2,Flat BALs
11102,58425,186,075010.39+163550.7,117.54333043959123,16.59741835252759,2.181593656539917,20.407310485839844,2,2,Flat BALs
3751,55234,156,075102.44+333634.4,117.76020048327231,33.60956219223397,2.272,19.265371322631836,2,2,Flat BALs
3680,55210,66,080115.11+410239.2,120.31298815170261,41.044235280230026,2.305,19.863101959228516,2,2,Flat BALs
3758,55506,394,081152.58+324100.7,122.96908435505281,32.68352788701789,2.21,18.991497039794922,2,2,Flat BALs
3760,55268,970,082909.20+375736.9,127.28834217904446,37.96025710327617,1.912,20.35313606262207,2,2,Flat BALs
3810,56015,802,084505.69+022924.9,131.27370932881848,2.4902519043741718,2.202,21.19905662536621,2,2,Flat BALs
3826,55563,772,094138.03+011029.9,145.40848401903963,1.1749753198941748,2.233,18.613309860229492,2,2,Flat BALs
10274,58170,695,102456.78+353911.7,156.23661685436193,35.653255889183484,2.284290075302124,20.94956398010254,2,2,Flat BALs
3980,55331,564,131222.79+343314.4,198.0949725366849,34.55401751643976,2.276,19.48418426513672,2,2,Flat BALs
3864,55649,62,143118.97+322558.3,217.82908173974698,32.43287367688147,1.892,20.49039649963379,2,2,Flat BALs
3868,55360,51,144235.35+311000.3,220.6473238560272,31.166768058160173,2.226,19.904277801513672,2,2,Flat BALs
10912,58253,623,161026.82+341401.5,242.61175378195034,34.23376889254014,2.4186925888061523,20.07855987548828,2,2,Flat BALs
10726,58199,3,164232.74+363733.7,250.63643848836193,36.62605124978086,2.3388314247131348,20.28156280517578,2,2,Flat BALs
10908,58392,475,164835.85+342953.8,252.14941412257832,34.49828240037976,2.2400014400482178,20.218048095703125,2,2,Flat BALs
11654,58543,723,171643.78+313049.8,259.1824552231399,31.513853374364675,2.1975913047790527,20.331567764282227,2,2,Flat BALs
11315,58402,716,211601.22+041916.9,319.00510772591224,4.321387856902869,1.8824015855789185,20.657119750976562,2,2,Flat BALs
11307,58430,819,225332.01+033523.6,343.3833864606829,3.58989733018641,1.9086555242538452,20.72907066345215,2,2,Flat BALs
7164,56597,318,014910.91-075905.9,27.295482355390547,-7.984985149508727,2.231,19.502788543701172,2,2,Flat BALs
7051,56574,815,015239.53-043322.4,28.16474916087101,-4.556231954928134,2.171,19.261123657226562,2,2,Flat BALs
7626,56934,661,015333.81+195819.9,28.39090791159026,19.972205590596765,1.9049497842788696,20.270898818969727,2,2,Flat BALs
5697,55944,294,015555.68+245311.3,28.982026796208515,24.886478589979475,2.235,20.057941436767578,2,2,Flat BALs
7833,57286,183,020849.75+012545.3,32.20730861833215,1.4292549574440319,1.884,20.278573989868164,2,2,Flat BALs
354,51792,193,172357.99+601140.0,260.991661,60.194469,2.245363,18.710500717163086,2,2,Flat BALs
469,51913,636,090331.90+011804.5,135.882934,1.301277,1.891116,19.37057876586914,2,2,Flat BALs
639,52146,228,211631.81-073427.7,319.132568,-7.57437,1.945858,19.858230590820312,2,2,Flat BALs
921,52380,9,145951.13-024937.7,224.963047,-2.827158,1.960672,19.4305419921875,2,2,Flat BALs
937,52707,311,090335.11+385428.0,135.896297,38.907783,2.111385,19.733901977539062,2,2,Flat BALs
1005,52703,601,095521.68+491847.4,148.840355,49.313186,1.895329,19.326841354370117,2,2,Flat BALs
1073,52649,270,021138.62-003724.0,32.910933,-0.623357,1.98639,19.77163314819336,2,2,Flat BALs
1117,52885,595,204328.02+003806.5,310.866789,0.635151,1.933328,20.144704818725586,2,2,Flat BALs
2020,53431,192,123913.88+335544.1,189.807866,33.928921,1.978917,19.5463924407959,2,2,Flat BALs
2531,54572,414,162405.76+112801.0,246.024005,11.466962,1.8839,19.791086196899414,2,2,Flat BALs
4323,55884,228,223404.81+015232.3,338.5200630430633,1.8756510887135749,2.41,18.744417190551758,2,2,Flat BALs
7653,57306,688,223627.48+242521.8,339.11452407878085,24.42274929245286,2.1459386348724365,20.980628967285156,2,2,Flat BALs
4237,55478,125,022412.44-004412.0,36.05184344178465,-0.7366667971717101,2.393,20.838537216186523,2,2,Flat BALs
4464,55866,874,073544.79+252604.2,113.93666536282885,25.43451794108172,2.202,20.59210777282715,2,2,Flat BALs
4467,55894,226,083257.04+234052.9,128.23766876562638,23.681385758205106,2.4,19.13503074645996,2,2,Flat BALs
4510,55559,140,080633.50+095137.0,121.63962427351933,9.860293226133768,2.302,19.620954513549805,2,2,Flat BALs
4866,55895,643,082743.14+072850.9,126.9297564209051,7.4808205337817855,1.88,20.589357376098633,2,2,Flat BALs
5157,55923,368,084141.43+513442.3,130.42262741556578,51.578421197690865,2.13,20.531126022338867,2,2,Flat BALs
5162,55893,624,085151.03+473047.2,132.96265496164435,47.51311783778905,2.43,20.57137107849121,2,2,Flat BALs
7301,56746,562,081413.54+524823.4,123.55645670589118,52.80650953424073,1.955,20.512548446655273,2,2,Flat BALs
8731,57416,248,023200.37+030858.2,38.0015795577857,3.1495089170961394,2.1115617752075195,20.992387771606445,2,2,Flat BALs
8731,57416,513,022605.76+041918.1,36.52401213897542,4.321713350457789,1.9221088886260986,21.14214324951172,2,2,Flat BALs
4868,55895,838,090306.74+070452.0,135.77809536078757,7.081129201606698,2.355,20.553869247436523,2,2,Flat BALs
7315,56685,266,092443.93+455838.6,141.18307095301577,45.9773952776964,2.22,20.814926147460938,2,2,Flat BALs
4202,55445,964,223022.54+004402.8,337.59393616348024,0.734123018398763,2.338,20.02665901184082,2,2,Flat BALs
5050,56215,575,224321.79+113107.6,340.84080928825074,11.518803699785652,2.385,19.26114273071289,2,2,Flat BALs
4629,55630,840,105244.08+402653.2,163.18367637595273,40.44812916581966,1.885,20.68922233581543,2,2,Flat BALs
4737,55630,576,095632.58+023249.1,149.13575430074695,2.5469823947440156,2.263,19.775957107543945,2,2,Flat BALs
4771,55925,434,105921.91+035513.9,164.84129536310053,3.9205310675265497,2.325,19.706022262573242,2,2,Flat BALs
4771,55925,724,110128.86+042132.3,165.3702822926029,4.358988971710318,2.386,19.535539627075195,2,2,Flat BALs
7587,57297,906,224746.49+233837.1,341.94373575544074,23.643658218735457,2.34,20.06941032409668,2,2,Flat BALs
5343,55999,932,103437.87+125926.1,158.65781477982728,12.99058528895478,2.131,20.293991088867188,2,2,Flat BALs
5348,55978,629,103757.95+132441.1,159.4914617315795,13.411434311961573,2.111,20.442352294921875,2,2,Flat BALs
5363,55956,84,111247.34+065641.2,168.19727468743983,6.944783611863707,1.901,19.381332397460938,2,2,Flat BALs
5372,55978,454,112650.76+102637.7,171.71153612919463,10.443822709885607,2.413,19.807720184326172,2,2,Flat BALs
5379,55986,386,113837.11+112244.0,174.6546368926193,11.378900934435627,1.966,19.971742630004883,2,2,Flat BALs
5784,56029,264,100002.00+204449.1,150.0083348806463,20.74699835895971,2.163,20.611549377441406,2,2,Flat BALs
6435,56341,912,111226.23+285454.4,168.10932480043027,28.91512715298926,2.327,20.15506935119629,2,2,Flat BALs
6441,56364,124,111530.81+284422.0,168.87840965189815,28.73946959390264,2.439,20.324462890625,2,2,Flat BALs
6442,56369,262,105949.68+321004.9,164.95701140480142,32.168048983956695,2.306,19.82960319519043,2,2,Flat BALs
6448,56365,584,103944.02+323051.5,159.93342931543756,32.51432405197571,2.356,20.353778839111328,2,2,Flat BALs
6469,56328,138,101211.09+285511.1,153.04624041149918,28.91977562342629,2.445,20.19564437866211,2,2,Flat BALs
6668,56605,73,102419.83+505118.7,156.08263395214468,50.8552062280086,2.298,19.85918426513672,2,2,Flat BALs
6678,56401,180,114514.99+471214.0,176.31249586808224,47.20390996147141,2.23,19.736692428588867,2,2,Flat BALs
6684,56412,490,113436.99+495727.7,173.65415669808422,49.95770077628007,2.248,19.742923736572266,2,2,Flat BALs
6700,56384,846,110437.45+504750.6,166.15604195551833,50.79741376474309,2.193,19.78652572631836,2,2,Flat BALs
7088,56657,888,103917.23+572546.2,159.82180664777312,57.42951544362185,2.163,20.84064483642578,2,2,Flat BALs
7102,56666,964,110727.14+584227.2,166.8631117048144,58.707570178786305,2.28,18.864782333374023,2,2,Flat BALs
7387,57038,720,103838.46+494331.7,159.66027104669092,49.725475276154825,1.893,20.442861557006836,2,2,Flat BALs
8160,57071,616,111525.39+511210.3,168.85582706437276,51.202879507886465,1.9201024770736694,20.663461685180664,2,2,Flat BALs
8844,57424,504,111948.60+392519.1,169.95251604780816,39.42199774803295,2.304753541946411,20.21152114868164,2,2,Flat BALs
8851,57460,622,104310.04+375740.1,160.79186792846747,37.96114478573008,2.136486768722534,20.559553146362305,2,2,Flat BALs
8874,57426,807,113118.00+373620.1,172.82500225661192,37.605592115362846,2.301431179046631,19.88849639892578,2,2,Flat BALs
4321,55504,570,221204.93+021646.0,333.0205788620447,2.2794562334123287,2.426,20.317697525024414,2,2,Flat BALs
4200,55499,14,221646.47-003917.8,334.1936364835784,-0.6549465604955835,2.2,20.073305130004883,2,2,Flat BALs
4748,55631,196,120835.93+020559.4,182.1497393157896,2.0998506681600477,2.302,20.22227668762207,2,2,Flat BALs
5389,55953,202,120301.01+063441.5,180.75422752780827,6.578216434124113,2.175,18.906240463256836,2,2,Flat BALs
7578,56956,56,222246.69+185924.5,335.69457545679506,18.990152175633334,2.4290497303009033,20.76558494567871,2,2,Flat BALs
5850,56042,372,122229.73+191920.5,185.62390380754846,19.32236932705115,1.9,20.207788467407227,2,2,Flat BALs
6833,56413,650,122058.06+555201.7,185.24192644907865,55.86714074852644,2.362,19.84467124938965,2,2,Flat BALs
7098,56661,252,115200.98+590258.8,178.00410123783962,59.04967817558418,2.399,20.03318214416504,2,2,Flat BALs
7407,56772,288,133023.36+451032.4,202.59735177227628,45.17567294273725,2.337,20.24518394470215,2,2,Flat BALs
7434,57166,659,132815.32+490428.4,202.06384827079637,49.074567005873114,2.195,19.057170867919922,2,2,Flat BALs
5462,55978,760,142721.61+093125.0,216.8400716868657,9.523638647521189,2.413,19.94339942932129,2,2,Flat BALs
6293,56561,607,225416.49+284759.3,343.5687241550928,28.799817277332465,2.423,20.5515193939209,2,2,Flat BALs
8402,57843,137,142601.31+544629.7,216.50546270986166,54.77493727048801,2.061950922012329,20.970239639282227,2,2,Flat BALs
9355,57814,324,080436.98+334059.6,121.15411968316519,33.68324209839451,1.888112187385559,21.154661178588867,2,2,Flat BALs
9359,58056,345,081051.93+361200.6,122.71637623388293,36.20017404446392,2.4441020488739014,20.779470443725586,2,2,Flat BALs
5405,56010,804,123807.75+142833.8,189.53230289513738,14.476068576527684,2.365,20.627216339111328,2,2,Flat BALs
5411,55953,718,124537.03+104324.6,191.40433232122814,10.723501086821408,2.395,21.285131454467773,2,2,Flat BALs
