PLATE,MJD,FIBERID,SDSS Name,RA,DEC,Z,r_mag,Cluster_ID,Group_ID,Anomaly_Type
3766,55213,354,091500.43-020228.5,138.75182347197878,-2.041266120772782,2.266,18.82616424560547,2,0,Blue BALs
3782,55244,554,093955.67-013513.9,144.98197167681323,-1.58719573587869,2.315,19.485679626464844,2,0,Blue BALs
3779,55222,440,124909.51-020220.5,192.28964648612688,-2.0390440049224345,2.181,19.952150344848633,2,0,Blue BALs
427,51900,176,020121.31+131124.5,30.338813,13.190153,2.023504,19.681917190551758,2,0,Blue BALs
353,51703,63,171652.34+590200.2,259.218102,59.033394,2.365395,18.773027420043945,2,0,Blue BALs
353,51703,126,171017.54+583204.4,257.573119,58.534578,2.340413,19.065290451049805,2,0,Blue BALs
495,51988,566,130256.30+681449.3,195.734619,68.247036,1.89089,19.095584869384766,2,0,Blue BALs
506,52022,137,104252.32+011736.5,160.718019,1.293481,2.437593,18.539587020874023,2,0,Blue BALs
641,52199,257,213145.71-082745.2,322.940465,-8.46256,2.409992,18.535865783691406,2,0,Blue BALs
712,52199,191,032434.44-000751.6,51.143522,-0.131019,2.400925,20.22329330444336,2,0,Blue BALs
724,52254,492,225617.16-091618.7,344.071541,-9.271883,2.407757,19.11538314819336,2,0,Blue BALs
922,52426,258,150205.58-024038.5,225.523253,-2.677373,2.204336,17.850900650024414,2,0,Blue BALs
1067,52616,86,030437.56-011452.9,46.156527,-1.248043,2.380156,19.738611221313477,2,0,Blue BALs
1115,52914,514,205508.09+000656.6,313.783722,0.115747,2.445517,19.87336540222168,2,0,Blue BALs
1149,53003,329,080954.85+010143.9,122.478544,1.028882,2.397655,-9999.0,2,0,Blue BALs
1515,52932,547,032036.77+004531.0,50.153218,0.758617,2.376849,19.988216400146484,2,0,Blue BALs
1567,53172,123,165717.94+171929.4,254.32479,17.324851,2.441831,19.30531883239746,2,0,Blue BALs
2066,53349,538,020956.70+231030.1,32.486282,23.175041,2.317402,19.43645668029785,2,0,Blue BALs
1911,53295,44,230134.12-102749.8,345.392181,-10.463858,2.439728,18.963422775268555,2,0,Blue BALs
2069,53376,464,033003.39+002442.6,52.51413,0.411847,2.3508,20.037092208862305,2,0,Blue BALs
2071,53741,388,035354.94-051843.9,58.478933,-5.312206,2.425808,18.745389938354492,2,0,Blue BALs
2258,54328,574,203928.03+160507.0,309.866809,16.085279,2.4583,19.4456844329834,2,0,Blue BALs
2268,53682,334,080432.74+145124.9,121.136446,14.85692,2.188489,18.642587661743164,2,0,Blue BALs
2549,54523,584,090753.00+833901.9,136.970848,83.650536,2.4436,19.445268630981445,2,0,Blue BALs
2610,54476,341,121147.38+203402.4,182.947421,20.567351,2.4133,-9999.0,2,0,Blue BALs
2707,54144,201,124334.47-085654.3,190.893664,-8.94843,2.4306,18.91828727722168,2,0,Blue BALs
2708,54561,142,110912.22-163532.9,167.300932,-16.592488,2.3388,19.89972496032715,2,0,Blue BALs
2728,54416,630,073700.55+161353.5,114.25233,16.231546,2.4493,19.1751708984375,2,0,Blue BALs
4489,55545,882,083423.02+184137.8,128.59594794211728,18.69383841997691,2.427,19.958656311035156,2,0,Blue BALs
4875,55677,676,100621.46+075831.7,151.58944318835103,7.975488333252878,2.13,19.93556785583496,2,0,Blue BALs
5357,55956,352,105744.92+113411.3,164.4371754909446,11.569831185969502,2.191,20.065977096557617,2,0,Blue BALs
7094,56660,34,105635.11+561040.0,164.1463185657376,56.1778039872452,2.265,18.332168579101562,2,0,Blue BALs
8187,57423,635,100313.88+562013.7,150.8078574153673,56.337141534689195,2.195,20.597925186157227,2,0,Blue BALs
8358,57451,221,104333.21+432100.4,160.8884105988641,43.350130220167344,1.89,19.89194107055664,2,0,Blue BALs
6675,56415,670,122203.08+513959.3,185.51284081319616,51.66647805408032,2.375,20.47140884399414,2,0,Blue BALs
5015,55707,996,172026.01+245101.9,260.10841571770317,24.850527846668506,2.17,19.720102310180664,2,0,Blue BALs
4757,55653,480,124957.38+035942.9,192.4891113941931,3.9952767418838406,2.405,19.899517059326172,2,0,Blue BALs
5412,55981,486,124607.34+114502.1,191.53058936420265,11.750588031251453,2.252,19.830732345581055,2,0,Blue BALs
6680,56420,249,123931.86+522714.5,189.88275964450358,52.45405499745749,2.303,19.51139259338379,2,0,Blue BALs
6836,56443,42,124842.62+565624.3,192.1776046372819,56.940087202086296,2.38,19.81909942626953,2,0,Blue BALs
4864,55680,216,135329.80+060528.8,208.37419503092556,6.091349390329022,2.318,20.704116821289062,2,0,Blue BALs
6501,56563,406,233056.81+295652.6,352.73671650678875,29.94796676466069,2.32,19.65279769897461,2,0,Blue BALs
2864,54467,347,010933.32-091018.0,17.388846,-9.171687,2.3646,19.6192626953125,2,0,Blue BALs
2063,53359,524,012647.95+404242.8,21.699813,40.711894,2.460438,20.07573127746582,2,0,Blue BALs
