PLATE,MJD,FIBERID,SDSS Name,RA,DEC,Z,r_mag,Cluster_ID,Group_ID,Anomaly_Type
6406,56330,11,115119.93+281523.1,177.83307962017182,28.25643009048086,1.944,20.068639755249023,2,1,CIV Peaker
6486,56328,342,131314.99+283258.4,198.312460937546,28.549582880724405,2.119,21.464078903198242,2,1,CIV Peaker
4041,55361,808,135724.39-011504.5,209.35166000808704,-1.2512522860293798,2.159,20.18757438659668,2,1,CIV Peaker
3875,55364,168,145843.72+292306.9,224.68219418348093,29.385268446501268,2.094,20.30560302734375,2,1,CIV Peaker
7586,57186,699,222841.78+232634.7,337.17411360662635,23.442979291186617,1.9687883853912354,20.6455078125,2,1,CIV Peaker
7728,58138,706,012551.37+331118.7,21.46408197631706,33.188533233009665,1.939380168914795,19.52207374572754,2,1,CIV Peaker
7732,58108,618,014124.83+332215.1,25.35349358918768,33.37086192221604,2.097034215927124,19.98270606994629,2,1,CIV Peaker
11085,58462,981,074219.30+220016.0,115.58043504500057,22.004445595880988,2.143462657928467,20.451683044433594,2,1,CIV Peaker
11121,58438,736,080850.94+263303.2,122.21228864338462,26.550914050678568,2.0832784175872803,20.329282760620117,2,1,CIV Peaker
11346,58429,834,093033.24+284642.0,142.63852350227873,28.77833737991183,2.105503797531128,20.657440185546875,2,1,CIV Peaker
10756,58226,5,142827.15+365656.0,217.11312860157676,36.94889737047726,1.9806952476501465,20.198579788208008,2,1,CIV Peaker
9144,57666,445,215036.63-014747.9,327.6526354585611,-1.7966570079864939,1.9488788843154907,19.44828987121582,2,1,CIV Peaker
2870,54534,603,110632.29+292314.4,166.634542,29.387356,1.9488,20.260316848754883,2,1,CIV Peaker
7864,56979,719,001653.80+004250.1,4.224188518974756,0.7139180933342447,1.925891399383545,21.377134323120117,2,1,CIV Peaker
8831,57448,845,091906.15+394524.3,139.77564870696858,39.75676582289504,1.9439184665679932,19.945171356201172,2,1,CIV Peaker
8851,57460,649,104329.56+371058.2,160.87317975019346,37.18284865589188,2.10168719291687,20.627761840820312,2,1,CIV Peaker
5478,56014,614,145411.76+141001.0,223.54902467012784,14.166958195358493,2.076,19.54460906982422,2,1,CIV Peaker
9166,58051,910,220645.50+022220.6,331.6895980834835,2.372412570100731,2.0217456817626953,20.01622772216797,2,1,CIV Peaker
8762,57693,645,012430.15+040350.8,21.125643423328597,4.064113453219741,1.8895939588546753,20.742420196533203,2,1,CIV Peaker
6431,56311,206,113714.47+201019.6,174.31032391867444,20.172119775319096,2.447,20.368202209472656,2,1,CIV Peaker
6441,56364,602,111009.91+302019.9,167.5413284490935,30.338871544368647,2.385,20.215251922607422,2,1,CIV Peaker
7284,56683,890,100305.64+461906.9,150.77353605791393,46.31858572410974,1.926,20.599624633789062,2,1,CIV Peaker
6486,56328,986,132029.10+293921.2,200.12127506615795,29.655890527287298,2.387,20.30174446105957,2,1,CIV Peaker
8427,57846,838,141417.30+570346.2,213.57208511894748,57.062834179536,2.167001247406006,20.77136993408203,2,1,CIV Peaker
4060,55359,978,162850.44+192623.7,247.21019529938332,19.439919496488812,2.198,20.594717025756836,2,1,CIV Peaker
7915,57309,619,010427.23-035233.0,16.11348854583926,-3.875855250987085,2.031334400177002,20.509939193725586,2,1,CIV Peaker
6480,56340,687,125135.43+283420.2,192.89764131811154,28.5722833389163,2.463,20.291982650756836,2,1,CIV Peaker
4185,55469,78,165225.98+264140.0,253.1082839437168,26.694469091448173,2.453,20.861854553222656,2,1,CIV Peaker
7657,57309,720,224640.92+254903.2,341.6705078450404,25.81756286913982,2.364,20.986690521240234,2,1,CIV Peaker
4714,56041,868,143653.37+365014.3,219.2224015537252,36.83731685912212,1.913,19.23719596862793,2,1,CIV Peaker
8836,57424,871,124647.98+401907.1,191.69992313443308,40.31865615703379,2.085878372192383,19.581531524658203,2,1,CIV Peaker
7580,56955,628,220052.57+243532.0,330.21906018263905,24.59224961357485,2.0676450729370117,20.834102630615234,2,1,CIV Peaker
8372,57787,562,120347.64+442811.4,180.94851882240505,44.46983955797929,1.999518632888794,21.361255645751953,2,1,CIV Peaker
5144,55829,303,213452.46+004213.8,323.7186011359452,0.7038345083443343,1.984,19.342287063598633,2,1,CIV Peaker
5011,55739,989,155222.47+315158.9,238.09362764676467,31.866368730818355,2.078,20.46733283996582,2,1,CIV Peaker
