PLATE,MJD,FIBERID,SDSS Name,RA,DEC,Z,r_mag,Cluster_ID,Group_ID,Anomaly_Type
5201,55832,211,163838.60+285059.8,249.6608621199265,28.849953674320368,1.932,19.877660751342773,2,2,SiIV Deficient
4987,55746,2,170205.94+334859.5,255.52476936454963,33.81654823105194,2.14,19.18857765197754,2,2,SiIV Deficient
7658,57312,504,225223.06+251818.8,343.0960887107013,25.305243115888807,2.1100971698760986,20.508806228637695,2,2,SiIV Deficient
7611,56946,142,231147.14+181247.0,347.94643233883914,18.213058218130996,2.074016571044922,19.606212615966797,2,2,SiIV Deficient
6587,56537,378,232038.03+271415.2,350.15847874498803,27.237582262815145,1.99,20.498363494873047,2,2,SiIV Deficient
7606,56977,900,232453.00+220106.8,351.2208600300595,22.01856148255535,2.1048583984375,20.185226440429688,2,2,SiIV Deficient
6501,56563,150,233617.03+301907.0,354.07099270075514,30.31861187852416,1.998,19.93758201599121,2,2,SiIV Deficient
7597,56973,980,235742.00+233241.7,359.4250247330393,23.54494118250269,1.9583160877227783,20.452177047729492,2,2,SiIV Deficient
7743,58107,884,002558.16+354328.0,6.4923347834143215,35.724464016024356,2.1072006225585938,20.31732749938965,2,2,SiIV Deficient
11042,58462,995,005020.03+133046.6,12.583459245011795,13.512970743364791,2.1122727394104004,20.013652801513672,2,2,SiIV Deficient
9363,57742,813,073158.04+353059.6,112.9918549890559,35.516574661333244,1.9740471839904785,20.577425003051758,2,2,SiIV Deficient
10286,58084,494,073833.32+281028.5,114.6388431589293,28.174608635589948,1.9204837083816528,19.94139289855957,2,2,SiIV Deficient
11119,58485,864,080649.05+233243.9,121.70440225309476,23.545542365148975,1.942338466644287,20.258514404296875,2,2,SiIV Deficient
10258,58492,197,134116.73+331012.5,205.31971867683356,33.170153915257856,2.1477482318878174,20.198822021484375,2,2,SiIV Deficient
10258,58492,865,134236.82+341237.9,205.65343728932527,34.21052911291693,1.946385383605957,19.60269546508789,2,2,SiIV Deficient
8064,58255,583,162434.71+570505.5,246.14464606301516,57.084882902663345,1.9838685989379883,20.332645416259766,2,2,SiIV Deficient
10901,58397,732,170034.66+330846.8,255.1444191369688,33.146340129241814,2.1172337532043457,20.428678512573242,2,2,SiIV Deficient
10902,58396,737,170514.42+345251.3,256.3101131171629,34.88093386847983,2.1411795616149902,20.186132431030273,2,2,SiIV Deficient
10723,58287,818,172714.23+354549.1,261.80929343166656,35.76365999803803,2.0232343673706055,19.751981735229492,2,2,SiIV Deficient
9140,58039,376,211819.44-013124.5,319.5810330522157,-1.5234921644149695,2.0294110774993896,20.328144073486328,2,2,SiIV Deficient
7647,57655,533,221306.77+290805.2,333.2782090876359,29.134801419859524,2.075822591781616,20.80020523071289,2,2,SiIV Deficient
9147,58038,402,221510.05-015454.2,333.79187578716375,-1.9150763558724953,2.0102028846740723,20.10736846923828,2,2,SiIV Deficient
9237,58022,13,221652.58+004828.4,334.21909241010155,0.807890066269332,2.007901668548584,19.666202545166016,2,2,SiIV Deficient
11288,58401,742,232958.86+061146.7,352.495264504108,6.196320053888102,2.0400888919830322,19.442176818847656,2,2,SiIV Deficient
2072,53430,448,053334.34+005623.2,83.393106,0.939788,2.14895,20.506404876708984,2,2,SiIV Deficient
996,52641,119,101105.67+061917.2,152.773632,6.32146,1.94913,19.158361434936523,2,2,SiIV Deficient
907,52373,18,110045.62+544728.4,165.190097,54.791231,1.950031,19.463647842407227,2,2,SiIV Deficient
596,52370,475,111045.69+635815.2,167.690401,63.970894,2.023875,19.54336166381836,2,2,SiIV Deficient
334,51993,489,122809.55-023441.5,187.039794,-2.5782,2.074332,19.214637756347656,2,2,SiIV Deficient
2205,53793,328,160457.50+220300.5,241.23962,22.050143,1.988164,19.012920379638672,2,2,SiIV Deficient
1116,52932,66,205016.99-002830.5,312.57081,-0.475154,1.998401,19.937490463256836,2,2,SiIV Deficient
6182,56190,288,000109.19+093720.7,0.2882969552301802,9.622431009153548,2.154,20.340652465820312,2,2,SiIV Deficient
6176,56264,636,000325.98+123127.3,0.8582641570261558,12.524250154026674,2.383,20.640256881713867,2,2,SiIV Deficient
7898,57363,374,000454.07-043847.5,1.2252984762153858,-4.646546299882185,2.3667657375335693,20.092716217041016,2,2,SiIV Deficient
8743,57663,690,000558.71+045355.1,1.494661721029729,4.898649950385738,2.383,19.800134658813477,2,2,SiIV Deficient
7747,58398,638,000730.84+355748.8,1.878509413961865,35.96357032068035,1.9053723812103271,20.37796974182129,2,2,SiIV Deficient
6183,56210,615,001333.47+123719.9,3.3894969507073824,12.62221850738905,2.435,21.09682846069336,2,2,SiIV Deficient
4536,55857,802,001519.65+092340.7,3.831882314620543,9.39464045700886,2.288,20.27048683166504,2,2,SiIV Deficient
7591,56954,616,001844.07+220117.7,4.6836659970326195,22.021589475375016,2.2752692699432373,21.270593643188477,2,2,SiIV Deficient
11312,58433,568,001854.12+090834.1,4.725521906714391,9.142819503198332,2.0569558143615723,20.560901641845703,2,2,SiIV Deficient
4537,55806,722,001904.03+074413.6,4.766827371941247,7.737126750475024,2.395,20.553075790405273,2,2,SiIV Deficient
6195,56220,408,002725.60+102809.9,6.856676807367194,10.469433048441154,2.403,19.657819747924805,2,2,SiIV Deficient
7153,56904,780,003914.19-071555.5,9.80914186913003,-7.265431854574161,2.2116494178771973,21.59857177734375,2,2,SiIV Deficient
6197,56191,23,004341.03+140105.5,10.920976216913687,14.018219005880042,2.21,20.97408676147461,2,2,SiIV Deficient
7856,57260,74,004421.86+014158.0,11.091092026752449,1.6994470937369432,2.213,19.996112823486328,2,2,SiIV Deficient
6203,56266,366,004651.66+142351.9,11.715273822447728,14.397754883234123,2.328,20.955007553100586,2,2,SiIV Deficient
7157,56946,148,010710.05-075252.6,16.791910588298848,-7.88128783280224,2.2531955242156982,20.24418067932129,2,2,SiIV Deficient
6598,56574,633,010740.08+353601.1,16.917036961734198,35.600306242245736,2.398,20.583404541015625,2,2,SiIV Deficient
7915,57309,148,010846.51-041925.0,17.193818509873182,-4.323637727574724,2.1039767265319824,20.53952980041504,2,2,SiIV Deficient
6594,56272,374,010914.25+320312.7,17.309392805784682,32.053544075877845,2.393,18.89469337463379,2,2,SiIV Deficient
6598,56574,750,011058.82+353109.9,17.745106187177328,35.51944243618924,2.441,21.032974243164062,2,2,SiIV Deficient
7631,57279,455,011354.49+210315.8,18.477071713760047,21.05440549892113,2.0042006969451904,21.133291244506836,2,2,SiIV Deficient
7727,58152,972,012424.94+301604.0,21.10395517792891,30.26779429306624,1.8841838836669922,19.85995864868164,2,2,SiIV Deficient
8761,58430,118,012436.53+054043.3,21.15222104422878,5.678700521485446,2.1068274974823,20.212066650390625,2,2,SiIV Deficient
7160,56599,800,012504.44-062446.1,21.26851015836023,-6.412809832626989,2.425,20.830001831054688,2,2,SiIV Deficient
7818,56989,819,012707.66+001017.5,21.781921294210107,0.17155157180385885,2.394,20.284282684326172,2,2,SiIV Deficient
6264,56223,677,013117.21+282006.9,22.82173266675784,28.33526929591695,2.189,20.834991455078125,2,2,SiIV Deficient
4231,55444,752,014152.46+003956.1,25.468615662118737,0.6655980922970628,2.195,21.488439559936523,2,2,SiIV Deficient
7843,56902,698,014238.02+001258.3,25.658430171642976,0.21622131611645642,2.383,21.259016036987305,2,2,SiIV Deficient
10656,58163,478,072517.46+412848.7,111.3227857078109,41.480200239855215,2.1067519187927246,20.66933822631836,2,2,SiIV Deficient
3801,55509,970,080522.87+370949.6,121.34529324829079,37.163803308159984,2.195,19.242755889892578,2,2,SiIV Deficient
11124,58430,277,082720.93+261539.1,126.8372329220083,26.26086633180376,1.9022365808486938,21.794580459594727,2,2,SiIV Deficient
11096,58485,272,085023.69+205221.1,132.5987333624872,20.872529919640034,2.297945022583008,21.373353958129883,2,2,SiIV Deficient
3829,55300,754,100424.31+005927.7,151.10130239983667,0.9910508721120002,2.218,20.13047981262207,2,2,SiIV Deficient
10231,58171,674,101223.33+342737.2,153.09720915510377,34.46035676711807,2.413449764251709,20.676166534423828,2,2,SiIV Deficient
3844,55321,616,120227.15+002101.0,180.61312970238916,0.350304654509945,2.351,20.32909393310547,2,2,SiIV Deficient
10758,58220,242,141719.22+340214.2,214.33011618239954,34.03728343096476,2.429342746734619,20.61681365966797,2,2,SiIV Deficient
10754,58224,552,143403.84+361724.9,218.5160071175656,36.29025434660499,1.9122238159179688,20.810930252075195,2,2,SiIV Deficient
3869,55273,318,144705.80+313344.6,221.77417445943604,31.562410657480264,2.36,19.86530113220215,2,2,SiIV Deficient
3937,55352,772,154319.55+195301.4,235.8314639169144,19.883722737931688,2.383,20.758852005004883,2,2,SiIV Deficient
3929,55335,150,161012.20+212318.4,242.55086591236034,21.388459477238165,2.351,20.606704711914062,2,2,SiIV Deficient
10910,58254,611,162502.73+345629.4,246.2613915671152,34.9415235394536,1.8935354948043823,20.609025955200195,2,2,SiIV Deficient
10911,58256,732,163851.73+345437.6,249.71557774283372,34.91045191215311,2.1916663646698,20.424760818481445,2,2,SiIV Deficient
10909,58280,360,165137.30+304844.7,252.9054171321238,30.812420440819935,2.2948200702667236,20.260374069213867,2,2,SiIV Deficient
11336,58429,225,220446.05+025620.9,331.19187583300646,2.939141731531798,1.9034239053726196,19.725435256958008,2,2,SiIV Deficient
11633,58463,914,224112.70+310702.2,340.3029233264979,31.117288084391095,2.1695353984832764,19.820335388183594,2,2,SiIV Deficient
7627,56933,677,014345.36+193655.8,25.93902682421856,19.615517936548063,2.070845365524292,20.670900344848633,2,2,SiIV Deficient
7049,56570,970,014354.33-041826.4,25.97639431219386,-4.307355844000929,2.085,19.542327880859375,2,2,SiIV Deficient
4662,55590,896,014430.06+120521.9,26.125256484325746,12.08941696294849,2.395,20.109375,2,2,SiIV Deficient
9394,58108,404,014435.54+000131.6,26.148116593468917,0.02545127090157799,1.9140963554382324,20.644437789916992,2,2,SiIV Deficient
6603,56567,232,015506.09+314004.7,28.77538869096287,31.667975424788075,2.46,20.22458267211914,2,2,SiIV Deficient
8736,57400,563,020037.76+043416.4,30.157340806974048,4.571237984897186,2.309154510498047,20.067882537841797,2,2,SiIV Deficient
7692,57064,5,020839.59+241853.3,32.164969523725404,24.31481856456369,2.415464401245117,20.635986328125,2,2,SiIV Deficient
428,51883,623,021452.29+140527.5,33.717886,14.090977,2.172701,19.472063064575195,2,2,SiIV Deficient
443,51873,17,083601.04+484407.8,129.004371,48.735512,2.20388,19.00575065612793,2,2,SiIV Deficient
447,51877,105,085042.24+515911.6,132.676024,51.986575,1.895969,18.96217918395996,2,2,SiIV Deficient
684,52523,173,235354.61-002120.4,358.477558,-0.35568,2.187887,19.60759735107422,2,2,SiIV Deficient
844,52378,109,121917.77+044659.5,184.82408,4.783205,2.049811,19.376161575317383,2,2,SiIV Deficient
1104,52912,279,221227.43-001158.4,333.114319,-0.199567,1.981044,20.04456329345703,2,2,SiIV Deficient
1154,53083,357,082043.26+002228.7,125.180271,0.374641,2.014267,20.2654972076416,2,2,SiIV Deficient
1357,53034,406,101320.05+412724.6,153.33357,41.456842,2.179075,19.6085205078125,2,2,SiIV Deficient
1671,53446,340,140300.93+503558.7,210.753879,50.599646,1.885638,19.396177291870117,2,2,SiIV Deficient
2294,53733,30,093840.48+251156.3,144.668708,25.198974,2.415886,21.8369083404541,2,2,SiIV Deficient
4389,55539,24,023740.30-085056.6,39.41795234081462,-8.84907496209996,2.273,20.040420532226562,2,2,SiIV Deficient
4452,55536,949,074938.48+293913.0,117.41034064172517,29.653632564255386,2.463,21.112323760986328,2,2,SiIV Deficient
4466,55857,262,075158.08+235442.8,117.99203887730204,23.911905580582676,2.209,20.47591209411621,2,2,SiIV Deficient
4473,55589,522,074515.94+224927.6,116.31645458199188,22.824342052849023,2.447,20.13176727294922,2,2,SiIV Deficient
4484,55565,142,083810.08+195002.6,129.54200857473535,19.834069032954726,2.175,20.3869686126709,2,2,SiIV Deficient
4498,55615,690,081731.63+155403.7,124.38182333362259,15.901037894270216,1.936,20.31634521484375,2,2,SiIV Deficient
4841,55895,648,082009.28+074505.6,125.0387022032861,7.7515684926245765,2.351,19.830764770507812,2,2,SiIV Deficient
4841,55895,674,082000.82+070712.8,125.00343305170162,7.1202357566365295,2.33,20.183168411254883,2,2,SiIV Deficient
5148,56220,558,083741.29+590515.0,129.42206060813058,59.087501229861,2.44,19.77645492553711,2,2,SiIV Deficient
5160,55895,475,082814.66+463656.4,127.0610915816703,46.61566884845792,1.985,20.407176971435547,2,2,SiIV Deficient
7824,57282,505,022937.76+021514.4,37.40736164750598,2.2540026384482763,2.226,19.777938842773438,2,2,SiIV Deficient
8731,57416,610,022830.53+041020.6,37.127215190484435,4.172388913512662,2.441,20.46552276611328,2,2,SiIV Deficient
8829,57446,285,085129.24+380952.0,132.8718436093303,38.164458045896765,2.057955026626587,20.47419548034668,2,2,SiIV Deficient
4640,55927,64,093324.66+402133.6,143.35279118179832,40.35935961651409,2.37,20.270870208740234,2,2,SiIV Deficient
4695,55957,772,094142.40+453401.4,145.4266748753246,45.567058778166015,1.999,20.561786651611328,2,2,SiIV Deficient
4743,55645,974,095356.44+022920.1,148.48517066173585,2.4889376697087147,2.113,21.40445899963379,2,2,SiIV Deficient
5792,56269,720,092616.31+263136.7,141.56798375953602,26.526876022869562,2.294,20.178133010864258,2,2,SiIV Deficient
5806,56310,330,094053.01+304352.9,145.22090485688653,30.731386112083015,1.917,20.28790283203125,2,2,SiIV Deficient
7327,56715,143,085324.30+452712.8,133.35127535490932,45.45357424576662,2.01,20.660648345947266,2,2,SiIV Deficient
8188,57348,545,094831.12+555241.6,147.12968471917074,55.87824848718627,2.39,20.75162124633789,2,2,SiIV Deficient
8830,57447,236,090514.11+391747.4,136.30883114536664,39.296520401508786,2.26,20.884654998779297,2,2,SiIV Deficient
5050,56215,780,224649.59+113853.3,341.7066278560076,11.648157614183013,2.375,19.876544952392578,2,2,SiIV Deficient
5354,55927,950,105407.90+093033.0,163.53294895041722,9.50917294224402,2.382,20.60257339477539,2,2,SiIV Deficient
6439,56358,892,104103.90+252046.9,160.2662780085816,25.346372919778705,2.262,20.629295349121094,2,2,SiIV Deficient
6445,56366,99,105548.89+301713.4,163.95371818908177,30.28708289172649,2.172,20.004772186279297,2,2,SiIV Deficient
6656,56624,336,103446.98+472747.8,158.69577435830806,47.463289555621834,2.461,20.094223022460938,2,2,SiIV Deficient
6659,56607,850,103035.74+471339.6,157.64891728191725,47.22769424315749,1.923,20.56747055053711,2,2,SiIV Deficient
6707,56383,940,110016.25+545246.7,165.0677328957284,54.879648900137425,2.21,20.474857330322266,2,2,SiIV Deficient
8177,57374,996,112455.43+571058.1,171.2309993887088,57.18281118424792,2.314892053604126,19.828815460205078,2,2,SiIV Deficient
5066,55749,263,221314.52+092731.4,333.3105061273749,9.458724161245055,2.424,20.33759117126465,2,2,SiIV Deficient
9147,58038,343,221633.94-011008.4,334.1414263885748,-1.1690089438450442,2.0080454349517822,20.782886505126953,2,2,SiIV Deficient
4746,55632,320,115528.46+012511.9,178.86859907303952,1.4199801628564128,2.249,20.730789184570312,2,2,SiIV Deficient
4749,55633,144,121439.89+034031.1,183.66624913698377,3.675322930279742,2.395,21.080097198486328,2,2,SiIV Deficient
6477,56365,214,122155.91+303827.7,185.48299945729443,30.641046060258862,2.343,20.834104537963867,2,2,SiIV Deficient
6633,56369,388,121646.04+413958.1,184.19183326557095,41.66614054956687,2.116,19.935216903686523,2,2,SiIV Deficient
7408,56780,252,131950.32+451243.4,199.95967915850122,45.21208230552561,2.389,21.168149948120117,2,2,SiIV Deficient
4320,55894,611,222415.44+041949.4,336.0643377884245,4.330389882547279,2.13,20.98858642578125,2,2,SiIV Deficient
8219,57429,786,121032.09+540615.9,182.63371697407712,54.10442411691614,1.924298644065857,21.07878303527832,2,2,SiIV Deficient
8381,57512,220,115207.17+405908.9,178.02988476846406,40.98580774403394,2.3258464336395264,20.38698959350586,2,2,SiIV Deficient
4092,55477,108,214740.81+062516.9,326.92006371116116,6.421362772115019,2.173,20.629358291625977,2,2,SiIV Deficient
4375,55889,474,214923.20-025634.9,327.3466922668529,-2.9430407069810265,2.403,19.861000061035156,2,2,SiIV Deficient
7642,57651,882,215210.14+292851.6,328.04228103124797,29.48102231807052,2.008101463317871,20.480905532836914,2,2,SiIV Deficient
4375,55889,25,215719.62-021719.0,329.3317699530902,-2.2886116400975633,2.198,20.197824478149414,2,2,SiIV Deficient
4199,55481,681,220445.27+003931.0,331.1886449500408,0.6586226449922414,2.298,20.4288330078125,2,2,SiIV Deficient
5466,56033,176,143349.86+141552.0,218.45776405007928,14.264468708481893,2.406,20.21934700012207,2,2,SiIV Deficient
4004,55321,779,131633.40+001111.9,199.13919645587322,0.18665615710852962,2.06,20.55135154724121,2,2,SiIV Deficient
4838,55686,814,130751.12+062940.6,196.9630330023617,6.494634371632004,2.445,20.879085540771484,2,2,SiIV Deficient
5406,55955,453,123212.22+092129.4,188.0509332044041,9.358188377404625,2.309,20.046649932861328,2,2,SiIV Deficient
6474,56362,200,122909.50+293537.5,187.28962460118723,29.593765721540336,2.402,20.285707473754883,2,2,SiIV Deficient
6964,56748,294,125627.98+663221.6,194.1165982437169,66.5393362851621,2.338,20.627666473388672,2,2,SiIV Deficient
8386,57518,682,125045.08+420712.5,192.68786417997998,42.12014451048985,2.181250810623169,20.795772552490234,2,2,SiIV Deficient
8199,57428,400,134745.54+583505.6,206.9397579746228,58.58491411002232,1.9249204397201538,21.106950759887695,2,2,SiIV Deficient
8206,57424,636,134122.90+544855.5,205.34541671530818,54.81543652025373,2.172,20.351253509521484,2,2,SiIV Deficient
5197,55828,602,163949.06+361854.7,249.95442515271725,36.31520755735981,2.388,20.672826766967773,2,2,SiIV Deficient
4189,55679,630,164432.32+293711.6,251.13466708052115,29.619909456887996,2.215,20.303539276123047,2,2,SiIV Deficient
4885,55735,336,153117.64+054643.2,232.8235204028042,5.778679665212857,2.415,20.632917404174805,2,2,SiIV Deficient
6712,56421,662,145826.73+544813.1,224.61140062186928,54.80364356332712,1.91,20.21666717529297,2,2,SiIV Deficient
8373,57785,749,122123.88+443924.6,185.34950000431118,44.656855025077,1.943895936012268,20.444372177124023,2,2,SiIV Deficient
8421,58223,478,152018.22+545348.5,230.07593507390675,54.89680778412976,2.0984535217285156,21.866111755371094,2,2,SiIV Deficient
6063,56098,804,170251.12+410907.4,255.7130175718199,41.15208197581096,2.273,20.676380157470703,2,2,SiIV Deficient
8824,58162,892,103114.35+395237.1,157.80982944521585,39.87699751182397,1.9001069068908691,19.695384979248047,2,2,SiIV Deficient
8875,57779,356,132151.65+362708.2,200.46524361269582,36.45229217637028,2.355,19.898223876953125,2,2,SiIV Deficient
9358,57749,819,081921.92+351315.7,124.84134309658398,35.22103856815153,2.0614700317382812,21.032472610473633,2,2,SiIV Deficient
4405,55854,852,235604.99+054332.6,359.0208080674414,5.725725740357261,2.423,20.212818145751953,2,2,SiIV Deficient
4058,55358,602,162034.52+214954.5,245.14383632646974,21.831806883271874,2.153,20.485015869140625,2,2,SiIV Deficient
4058,55358,992,162846.62+215107.4,247.1942558613874,21.85206406963739,1.978,20.421371459960938,2,2,SiIV Deficient
4082,55367,2,212358.72+074906.0,320.9946800627821,7.8183397143257904,2.435,19.932903289794922,2,2,SiIV Deficient
4188,55684,404,162826.10+234246.5,247.10876856093813,23.712942697941035,2.437,19.8570499420166,2,2,SiIV Deficient
4193,55476,858,212721.61+000045.6,321.8400790593006,0.012687759154672075,2.176,21.46807861328125,2,2,SiIV Deficient
4195,55452,687,213841.93+010339.9,324.6747376958979,1.0610938532797036,2.315,20.79365348815918,2,2,SiIV Deficient
4901,55711,898,160235.77+124056.8,240.6490457413883,12.682468140616674,2.46,19.764802932739258,2,2,SiIV Deficient
6322,56190,422,162704.91+462400.0,246.77047185328462,46.40002461309061,1.918,18.224430084228516,2,2,SiIV Deficient
6589,56536,610,230343.49+242449.1,345.93122940559226,24.413659600122802,2.378,20.60212516784668,2,2,SiIV Deficient
7613,56988,8,230107.15+222832.0,345.2797916147514,22.475556353561956,1.8870609998703003,20.265329360961914,2,2,SiIV Deficient
8065,58248,699,161404.68+543840.4,243.51952309293662,54.64457953587484,2.3651392459869385,20.741487503051758,2,2,SiIV Deficient
9140,58039,5,212526.70-010256.4,321.36128647380747,-1.0490209842684453,2.0727274417877197,20.292827606201172,2,2,SiIV Deficient
9141,57663,369,212434.97-014742.5,321.1457219453265,-1.7951397717186028,1.913676381111145,20.6939754486084,2,2,SiIV Deficient
9163,58043,446,213331.44+004609.5,323.3810044731988,0.769323575253922,1.9869095087051392,20.066587448120117,2,2,SiIV Deficient
4214,55451,526,234159.05+003421.1,355.4960707812619,0.5725445251696752,2.395,19.15106773376465,2,2,SiIV Deficient
6152,56164,640,235247.46+094352.8,358.1977515278335,9.731338232135457,2.246,21.086383819580078,2,2,SiIV Deficient
6303,56539,766,231748.99+261323.7,349.4541418771314,26.22327418641343,2.415,19.463619232177734,2,2,SiIV Deficient
6499,56571,232,234232.22+295748.6,355.6342557202874,29.963523725291417,2.135,21.005064010620117,2,2,SiIV Deficient
7166,56602,406,235015.40-105434.7,357.5641679633606,-10.909666226729753,1.891,19.222949981689453,2,2,SiIV Deficient
7669,57329,84,232758.72+225549.0,351.99467292639844,22.930287233431656,2.353,20.547630310058594,2,2,SiIV Deficient
7757,58392,620,232204.13+341737.9,350.51723867051953,34.29386932228286,2.1920671463012695,19.930274963378906,2,2,SiIV Deficient
4877,55707,700,155051.24+060305.6,237.71353460548426,6.051556359992989,2.303,20.03720474243164,2,2,SiIV Deficient
6785,56487,476,154116.14+585953.7,235.31728160855232,58.99826835232698,2.426,20.455930709838867,2,2,SiIV Deficient
7764,58042,972,231446.88+320126.6,348.6953517439143,32.02405938099465,1.8961308002471924,19.31535530090332,2,2,SiIV Deficient
8414,57846,742,154904.84+540621.9,237.270166885716,54.106097841692815,2.413,19.998355865478516,2,2,SiIV Deficient
8517,57899,71,153929.29+394432.4,234.87205809020736,39.74234592903358,2.1522274017333984,20.250686645507812,2,2,SiIV Deficient
7865,56955,328,002048.12-032444.4,5.200525815456217,-3.4123538031217495,1.9333993196487427,20.256052017211914,2,2,SiIV Deficient
7906,57333,262,004808.29-042352.1,12.034579753257091,-4.397806308194498,2.041640043258667,19.410879135131836,2,2,SiIV Deficient
4224,55481,850,005531.07+000625.9,13.879499306170572,0.1071971991962504,2.015,20.2490234375,2,2,SiIV Deficient
7873,57307,142,010417.17-021538.5,16.071545660329264,-2.260713574762097,2.0318400859832764,18.866455078125,2,2,SiIV Deficient
7834,56979,879,021345.14+002133.4,33.438113112179565,0.3592945775573488,1.955447793006897,21.047401428222656,2,2,SiIV Deficient
3695,55212,444,082346.31+502134.0,125.94296338355223,50.35946325871987,2.145,20.938865661621094,2,2,SiIV Deficient
4903,55927,390,083739.81+060123.4,129.41588935633283,6.023168976537707,2.107,19.376779556274414,2,2,SiIV Deficient
4559,55597,364,102818.44+364753.6,157.0768676143568,36.79824977261589,2.095,20.012012481689453,2,2,SiIV Deficient
4705,55705,246,123025.32+414634.6,187.6055,41.776287,2.116,-9999.0,2,2,SiIV Deficient
4045,55622,180,133141.27+011637.4,202.92196379584894,1.2770768768202445,2.163,19.108598709106445,2,2,SiIV Deficient
7431,57162,502,133602.99+483341.7,204.01246351805446,48.56160880601648,2.125720262527466,19.958097457885742,2,2,SiIV Deficient
3928,55331,86,161645.61+214553.9,244.19005114728935,21.76497553984053,2.113,19.839292526245117,2,2,SiIV Deficient
4987,55746,2,170205.94+334859.5,255.52476936454963,33.81654823105194,2.14,19.18857765197754,2,2,SiIV Deficient
7606,56977,900,232453.00+220106.8,351.2208600300595,22.01856148255535,2.1048583984375,20.185226440429688,2,2,SiIV Deficient
9363,57742,813,073158.04+353059.6,112.9918549890559,35.516574661333244,1.9740471839904785,20.577425003051758,2,2,SiIV Deficient
10286,58084,494,073833.32+281028.5,114.6388431589293,28.174608635589948,1.9204837083816528,19.94139289855957,2,2,SiIV Deficient
10258,58492,197,134116.73+331012.5,205.31971867683356,33.170153915257856,2.1477482318878174,20.198822021484375,2,2,SiIV Deficient
10258,58492,865,134236.82+341237.9,205.65343728932527,34.21052911291693,1.946385383605957,19.60269546508789,2,2,SiIV Deficient
8419,58249,16,155400.55+550617.6,238.50231371344552,55.10491438109012,2.0361671447753906,20.17569923400879,2,2,SiIV Deficient
10902,58396,737,170514.42+345251.3,256.3101131171629,34.88093386847983,2.1411795616149902,20.186132431030273,2,2,SiIV Deficient
10723,58287,818,172714.23+354549.1,261.80929343166656,35.76365999803803,2.0232343673706055,19.751981735229492,2,2,SiIV Deficient
9163,58043,33,214222.72+012807.8,325.5946835556009,1.4688560163290365,2.0415449142456055,20.37249755859375,2,2,SiIV Deficient
9237,58022,13,221652.58+004828.4,334.21909241010155,0.807890066269332,2.007901668548584,19.666202545166016,2,2,SiIV Deficient
2072,53430,448,053334.34+005623.2,83.393106,0.939788,2.14895,20.506404876708984,2,2,SiIV Deficient
