PLATE,MJD,FIBERID,SDSS Name,RA,DEC,Z,r_mag,Cluster_ID,Group_ID,Anomaly_Type
6582,56274,580,225411.77+261531.1,343.54904727468363,26.25864887638919,1.913,20.561254501342773,0,2,FeLoBAL
4998,55722,328,171701.00+304357.6,259.25416831008107,30.73268834731648,1.89,18.44234275817871,1,2,FeLoBAL
4019,55363,822,145603.08+011445.5,224.0128470665084,1.245976372411855,2.376,20.562894821166992,1,2,FeLoBAL
8837,57867,124,125809.93+375918.0,194.5414014704685,37.98834489379384,2.45,20.16868782043457,1,2,FeLoBAL
7850,56956,352,235942.64-015559.5,359.9276936673103,-1.9331970556689617,2.253,20.37442398071289,0,2,FeLoBAL
6507,56478,72,225854.19+301639.7,344.7258252312269,30.277718172351104,2.413,19.9407958984375,1,2,FeLoBAL
6520,56541,332,234300.25+223900.6,355.7510817189502,22.650176708340496,2.21,19.169105529785156,1,2,FeLoBAL
6032,56067,86,154741.96+444340.0,236.92486143735985,44.72778044878666,2.407,19.55722427368164,2,2,FeLoBAL
775,52295,496,112001.66+620459.6,170.006924,62.083235,2.040456,19.45870018005371,1,2,FeLoBAL
1362,53050,509,105411.61+442844.4,163.548413,44.479009,1.992696,19.377368927001953,0,2,FeLoBAL
6422,56328,130,114525.97+214835.0,176.35822177740351,21.809722444068548,1.88,20.016395568847656,0,2,FeLoBAL
4093,55475,272,213952.40+092114.6,324.9683621370265,9.354082089390502,2.384,20.541959762573242,2,2,FeLoBAL
4725,55711,774,155859.13+282429.3,239.746412348075,28.408157726492913,2.3,19.505359649658203,0,2,FeLoBAL
4093,55475,272,213952.40+092114.6,324.9683621370265,9.354082089390502,2.384,20.541959762573242,0,2,FeLoBAL
352,51789,310,170931.00+630357.2,257.379199,63.065899,2.407244,17.906951904296875,0,3,FeLoBAL
2492,54178,265,110954.41+211931.1,167.476741,21.325324,2.135,19.505720138549805,0,2,FeLoBAL
5712,56602,954,092518.95+601722.5,141.3289626413064,60.28961027113358,2.2801,20.753374099731445,1,2,FeLoBAL
6973,56741,818,123603.31+643013.7,189.0138206344682,64.50380830471914,2.175,19.3643798828125,2,2,FeLoBAL
5480,56001,646,145756.64+111547.2,224.48602731542655,11.263113651564215,2.45,20.223997116088867,1,2,FeLoBAL
8739,57645,236,014548.33+040740.8,26.45138261899274,4.1280089017490225,2.1572418212890625,20.274211883544922,1,2,FeLoBAL
1105,52937,289,220308.55-010305.8,330.785651,-1.051628,1.989563,19.738557815551758,2,2,FeLoBAL
7661,57286,538,002200.51+241024.7,5.502162440177358,24.173545977706656,2.035,20.382362365722656,2,2,FeLoBAL
4225,55455,60,010604.69-003751.4,16.51957057891105,-0.6309628825332154,2.01,20.880569458007812,2,2,FeLoBAL
3791,55501,614,074741.30+365007.0,116.92211953720566,36.835292633584366,2.215,19.97038459777832,2,2,FeLoBAL
3940,55327,688,155815.94+253029.0,239.56642795996493,25.508080204842233,2.444,19.950319290161133,2,2,FeLoBAL
10919,58255,845,163158.71+313131.1,247.99464492866454,31.525322478877786,2.195504665374756,20.902318954467773,2,2,FeLoBAL
5119,55836,142,020137.99+151843.2,30.408319997465355,15.312004241674892,2.17,19.814926147460938,2,2,FeLoBAL
5767,56245,348,092514.29+184209.3,141.30956638287893,18.702609382819332,2.462,20.504457473754883,1,2,FeLoBAL
4635,55615,884,104835.65+360118.9,162.14857757759654,36.021919019716876,2.283,20.131105422973633,1,2,FeLoBAL
5332,55981,276,101011.99+165736.5,152.54999619011323,16.96016660424442,2.42,19.800125122070312,1,2,FeLoBAL
7141,56565,706,224747.18+334259.6,341.94661840191014,33.716577590270184,2.387,20.805513381958008,1,2,FeLoBAL
5875,56038,302,104753.23+193652.3,161.9718169009381,19.61455321885747,2.379,19.79941749572754,2,2,FeLoBAL
6438,56367,682,111841.96+321507.2,169.67485563461491,32.252019738643824,2.43,20.374170303344727,1,2,FeLoBAL
8228,57423,830,115858.17+541920.9,179.74240196658081,54.322494377578955,2.4,20.313323974609375,1,2,FeLoBAL
5187,56074,485,164618.10+382413.4,251.5754277981615,38.40372736533398,2.355,19.84732437133789,2,2,FeLoBAL
8376,57786,635,125613.43+442856.7,194.05598454700254,44.48241856390866,1.9384973049163818,20.55335235595703,2,2,FeLoBAL
9625,57834,116,102541.78+245424.2,156.4241197195729,24.906727461108062,2.394,19.518482208251953,1,2,FeLoBAL
4374,55883,737,214318.52-022401.4,325.82717198426826,-2.4004115769390553,2.195,20.27353858947754,1,2,FeLoBAL
4973,56042,852,154946.80+372301.6,237.44502176783584,37.383790272190126,2.179,19.725292205810547,2,2,FeLoBAL
413,51929,48,032118.22-010539.9,50.32592,-1.094443,2.41722,18.386938095092773,0,2,FeLoBAL
7690,57046,897,015556.81+254334.6,28.98674449240508,25.726298196140267,2.03,19.48157501220703,0,1,FeLoBAL
8187,57423,232,101012.65+560520.4,152.55273791683965,56.08902631396507,2.1306281089782715,19.693078994750977,0,1,FeLoBAL
4801,55653,270,101230.16+035856.8,153.12570316160395,3.9824699371134265,2.1,18.2906436920166,0,1,FeLoBAL
6418,56354,270,105840.42+233304.9,164.66845786738384,23.551376833539784,2.045,20.224088668823242,0,1,FeLoBAL
8872,57422,109,115416.84+355918.2,178.57017491552278,35.98840794709379,2.02,19.839841842651367,0,1,FeLoBAL
5395,56003,816,121751.76+134528.6,184.46569336208324,13.757970987973819,2.14,19.722801208496094,0,1,FeLoBAL
6040,56101,791,152057.81+461641.2,230.24087942104933,46.278119680030336,1.963,18.924917221069336,0,1,FeLoBAL
11649,58514,63,151507.23+393212.8,228.78013361477366,39.53690872748239,2.0663669109344482,19.439048767089844,0,1,FeLoBAL
460,51924,327,031856.62-060037.7,49.735942,-6.010478,1.927439,17.654876708984375,0,1,FeLoBAL
6288,56192,152,005430.26+242224.7,13.626103998843519,24.373544869188006,2.425,18.911392211914062,0,1,FeLoBAL
11073,58451,394,011330.22+084823.9,18.37594290329406,8.806658237426658,2.246145725250244,19.336156845092773,0,1,FeLoBAL
3687,55269,816,081024.75+480615.4,122.60313740006305,48.10428747015531,2.243,19.513826370239258,0,1,FeLoBAL
558,52317,32,101023.09+572330.5,152.596225,57.391823,1.889114,19.40470314025879,0,1,FeLoBAL
4484,55565,18,084133.15+200525.7,130.38813259487534,20.090491684615845,2.342,17.48256492614746,0,1,FeLoBAL
7293,56741,100,084950.79+513746.6,132.46164014963045,51.62962481567571,2.26,19.821243286132812,0,1,FeLoBAL
5400,56308,608,122453.02+135949.7,186.22094433377634,13.997141008076158,2.42,19.78226089477539,0,1,FeLoBAL
6681,56419,306,122319.34+523504.5,185.83061925010801,52.584584467201644,1.89,19.008359909057617,0,1,FeLoBAL
9161,57691,571,211636.31+014911.6,319.15130563299806,1.819897449028887,2.021827459335327,21.416526794433594,2,2,FeLoBAL
5771,56011,504,091444.89+215700.8,138.68707010328407,21.950225659592483,2.0,19.28872299194336,2,2,FeLoBAL
4833,55679,882,123015.99+062056.7,187.5666360814226,6.349106908997986,1.955,20.066648483276367,2,2,FeLoBAL
3859,55246,772,142111.91+353829.2,215.2996636343172,35.641458253242995,2.055,18.79564094543457,2,0,FeLoBAL
6016,56073,570,143435.43+235449.2,218.6476559639177,23.91368738075576,1.953,20.090621948242188,2,2,FeLoBAL
5486,56030,460,150857.08+141903.7,227.23783406094753,14.317713268561572,2.08,19.780691146850586,2,0,FeLoBAL
5051,56214,728,225505.54+113259.1,343.77309217733415,11.549776138873732,2.15,19.872650146484375,2,2,FeLoBAL
7713,58096,345,003444.12+344605.1,8.683874221437577,34.76810548613222,2.0601091384887695,20.691064834594727,2,0,FeLoBAL
7850,56956,924,000416.14-010534.6,1.0672875026493216,-1.0929557573831088,2.201842784881592,19.670438766479492,2,0,FeLoBAL
5309,55929,16,093224.48+084008.0,143.10202122983947,8.668911671205267,2.317,19.15131187438965,2,0,FeLoBAL
4617,55617,468,111754.38+375742.9,169.47661925267778,37.96192994378444,2.25,19.6358699798584,2,0,FeLoBAL
5333,56001,750,101246.77+140603.0,153.19489436725848,14.100852400220369,2.37,19.80475425720215,2,0,FeLoBAL
5367,55986,265,112014.99+151002.0,170.06247319203706,15.167238939040399,1.891,19.9547061920166,2,2,FeLoBAL
7081,56684,572,100243.46+622721.5,150.68111647718723,62.45597870909948,2.38,19.917665481567383,2,2,FeLoBAL
7329,56719,722,100423.91+475023.0,151.0996583978846,47.83972965651301,2.33,19.124418258666992,2,0,FeLoBAL
7430,57105,460,133931.20+485504.2,204.88001798696382,48.91785017338372,2.45,19.803916931152344,2,2,FeLoBAL
7425,56777,936,122552.01+460502.7,186.46674515159648,46.08410317215634,2.315,20.293031692504883,2,2,FeLoBAL
6011,56103,278,140940.72+274507.1,212.41966857264825,27.751989504765103,2.178,19.708703994750977,2,2,FeLoBAL
5469,56037,300,143916.28+162858.5,219.81787328230067,16.482925877246085,2.218,19.5544490814209,2,2,FeLoBAL
6048,56072,718,151242.64+440632.4,228.17767198052718,44.109021007541294,2.437,19.701520919799805,2,2,FeLoBAL
9586,57787,111,094328.94+140415.6,145.87061749832222,14.071014930209287,2.43,19.03669548034668,2,2,FeLoBAL
